"SESSION_IDENTIFIER","LAP_NUM","CURRENT_LAP_TIME_MS","NORMALISED_LAP_TIME_MS","maxBrake","maxBrake_S1","maxBrake_S2","maxBrake_S3","aveBrake","aveBrake_S1","aveBrake_S2","aveBrake_S3","minThrottle","minThrottle_S1","minThrottle_S2","minThrottle_S3","aveThrottle","aveThrottle_S1","aveThrottle_S2","aveThrottle_S3","firstBrakeDist","firstBrakeLateral","firstBrakeSpeed","timeDecreasingThrottle","timeDecreasingThrottle_S1","timeDecreasingThrottle_S2","timeDecreasingThrottle_S3","timeIncreasingThrottle","timeIncreasingThrottle_S1","timeIncreasingThrottle_S2","timeIncreasingThrottle_S3","timeSameThrottle","timeSameThrottle_S1","timeSameThrottle_S2","timeSameThrottle_S3","FROM_2022"
13252952924527083520,2,13046,13005.6602048594,1,0,1,0,0.0999057115678641,0,0.212412143513657,0,0,1,0,1,0.879810958027334,1,0.744462937787847,1,0.306313784553924,0.16482098999427,310,284,0,284,0,467,0,467,0,12195,2002,5371,4822,TRUE
11183710196209453056,1,13063,13005.8190195169,1,0,1,0,0.0985773894362726,0,0.215379170196898,0,0,1,0,0.754543364048004,0.771581010520458,1,0.506059434484033,0.993960297343755,0.295623045524812,0.139568383087926,332,1151,0,1151,0,2053,0,1803,250,9743,1952,2986,4805,FALSE
13671196064940412928,2,13096,13007.2570506146,1,0,1,0,0.0985613914601732,0,0.208877811259633,0,0,1,0,0.789181351661682,0.818139013728465,1,0.618456417137176,0.995039561215569,0.313052732743998,0.139073860998229,316,784,0,667,117,1350,0,1250,100,10829,2019,4105,4705,TRUE
1.5242682074966e+19,1,13054,13010.0805803341,1,0,1,0,0.0900983679959701,0,0.190844724936919,0,0.00257879495620728,1,0.00257879495620728,1,0.784587012595885,1,0.543716126680374,1,0.261749404060321,0.134448232918286,316,1422,0,1422,0,3114,0,3114,0,8426,1995,1512,4919,TRUE
2531512126666708992,2,13046,13010.3420789962,1,0,1,0,0.107561901526955,0,0.225533019330713,0,0,1,0,1,0.82685259161517,1,0.636948982418906,1,0.275116396496601,0.18386047348543,331,234,0,234,0,901,0,901,0,11811,1951,5055,4805,FALSE
10395982842815324160,1,13079,13011.6305841717,1,0,1,0,0.0816962196353519,0,0.174229692895802,0,0,1,0,1,0.79644119301499,1,0.565879687144212,1,0.295262536668545,0.137611473672311,314,434,0,434,0,1284,0,1284,0,11228,1985,4355,4888,TRUE
3397261924944538112,3,13079,13013.6722980344,1,0,1,0,0.133946510920158,0,0.280855587413234,0,0,1,0,1,0.807337477029516,1,0.596030193771566,1,0.263613275631792,0.117352081767762,332,450,0,450,0,1001,0,1001,0,11495,1902,4755,4838,FALSE
13924989749254590464,2,13104,13014.3967556502,0.989974796772003,0,0.989974796772003,0,0.0936892615330269,0,0.202404159349653,0,0,1,0,0.980697333812714,0.824516649898874,1,0.621071844273862,0.999778130273709,0.30225993199955,0.116209428787822,317,601,0,551,50,1451,0,1401,50,10911,1952,4104,4855,TRUE
58920418572522080,2,13071,13026.6261811272,0.598764002323151,0.0119478143751621,0.598764002323151,0,0.0641968039253468,0.000510971036714476,0.135676219660257,0,0,0.918059051036835,0,1,0.774644141199405,0.990458991076495,0.526282846378828,1,0.191234971620667,0.196247084115181,312,1402,651,751,0,500,0,500,0,11069,1334,4905,4830,TRUE
8490420905106728960,7,13096,13027.6834184225,1,0,1,0,0.0731895502227047,0,0.159932720857021,0,0,1,0,1,0.879226773472156,1,0.73608813462434,1,0.295080243011903,0.103576279434432,317,684,0,684,0,717,0,717,0,11579,1969,4538,5072,TRUE
9380732602589079552,11,13096,13029.677124797,1,0,1,0,0.122870515501843,0,0.259726292930725,0,0,1,0,1,0.836716668966871,1,0.654848243344605,1,0.279716361131463,0.148820382545993,331,200,0,200,0,701,0,701,0,12095,1952,5255,4888,FALSE
97185831637688192,3,13113,13030.1049252697,1,0,1,0,0.11238773373949,0,0.242423128148816,0,0,1,0,1,0.864630718041083,1,0.708005102551427,1,0.291237667902967,0.151031032685493,333,501,0,501,0,800,0,800,0,11712,1901,4756,5055,FALSE
17817675352006090752,4,13096,13032.2933519712,1,0,1,0,0.132777944558668,0,0.28405773385092,0,0,1,0,1,0.856403736419034,1,0.692798157421047,1,0.29708069274846,0.168890094127617,332,200,0,200,0,301,0,301,0,12495,1901,5606,4988,FALSE
14285509787690088448,7,13112,13038.457192443,1,0,1,0,0.0852638544992926,0,0.183916248134838,0,0,1,0,1,0.848509424676498,1,0.673231073062528,1,0.280480169212694,0.134931557033534,331,250,0,250,0,501,0,501,0,12261,1952,5305,5004,FALSE
12325177004376346624,1,13079,13039.4498193213,1,0,1,0,0.145618308867727,0,0.309140508170011,0,0,1,0,1,0.837643143264253,1,0.655324377913456,1,0.294844260814538,0.118225243494245,333,250,0,250,0,500,0,500,0,12196,1902,5406,4888,FALSE
1464750578344180736,2,13113,13039.604285529,1,0,1,0,0.120833848399678,0,0.256403531970047,0,0,1,0,1,0.840155353948075,1,0.660817458377621,1,0.293910996187275,0.201841250274734,324,100,0,100,0,100,0,100,0,12813,1952,5956,4905,FALSE
8620053042900183040,2,13079,13041.8925420084,1,0,1,0,0.1098124779331,0,0.234026592316442,0,0,1,0,1,0.808658554963768,1,0.592223149922783,1,0.281636578926714,0.138125103388397,329,601,0,601,0,901,0,901,0,11461,1902,4604,4955,FALSE
5281819728018241536,1,13113,13042.0394828997,1,0,1,0,0.100656400729057,0,0.215338693362981,0,0,1,0,1,0.775532947574882,1,0.519787699320033,1,0.277316456617131,0.152713295718489,329,401,0,401,0,2853,0,2853,0,9743,1936,2852,4955,FALSE
1686956066918641152,4,13095,13044.1148006636,1,0,1,0,0.147826305380041,0,0.31368020897716,0,0,1,0,1,0.803152420397462,1,0.582299038404371,1,0.283094660740043,0.152290802398891,331,400,0,400,0,951,0,951,0,11644,1951,4805,4888,FALSE
10931610505009170432,1,13096,13050.0006627044,1,0,1,0,0.0920867755203634,0,0.191416331137834,0,0,1,0,1,0.829445068175728,1,0.645475703511345,1,0.319982733244306,0.133906135462039,309,1018,0,1018,0,1701,0,1701,0,10227,1852,3387,4988,TRUE
3397261924944538112,2,13129,13050.2855330865,1,0,1,0,0.11542812806208,0,0.246940503477073,0,0,1,0,1,0.795685029292472,1,0.562899939715862,1,0.27712379966807,0.149499290681598,331,751,0,751,0,2252,0,2252,0,9993,1901,3103,4989,FALSE
8167308636390871040,3,13104,13052.7419342587,1,0,1,0,0.106641765383972,0,0.235209875052499,0,0,1,0,0.895399391651154,0.812855961582607,1,0.643066473914502,0.934350485985096,0.318782897992054,0.206911555415987,314,1502,0,1185,317,4587,0,1802,2785,6899,2002,2936,1961,TRUE
10851171156448092160,4,13146,13053.0155263529,1,0,1,0,0.126992153247388,0,0.268438697921309,0,0,1,0,1,0.829184523181846,1,0.638926634368131,1,0.267621663419427,0.223466741798377,330,600,0,600,0,1452,0,1452,0,10994,1951,4205,4838,FALSE
1619827108851736320,2,13129,13053.3214266729,1,0,1,0,0.115141028417024,0,0.240414467334747,0,0,1,0,1,0.81302831804387,1,0.6096031280756,1,0.282330317779204,0.205966678270775,328,50,0,50,0,100,0,100,0,12846,1902,6090,4854,FALSE
6020071683950680064,2,13113,13053.7069942162,0.962981641292572,0,0.962981641292572,0,0.0810244390419846,0,0.176228154916316,0,0,1,0,1,0.766581493850898,1,0.492314749125702,1,0.282686547598602,0.154207261908037,331,601,0,601,0,850,0,850,0,11546,1902,4555,5089,FALSE
17487725021879068672,1,13112,13054.8772330726,1,0,1,0,0.119098211727836,0,0.250682526298108,0,0,1,0,1,0.821069426235111,1,0.623380001994872,1,0.295578683947265,0.124836927867928,331,50,0,50,0,101,0,101,0,12845,1902,6039,4904,FALSE
10793323095989604352,1,13113,13056.0013396575,1,0,1,0,0.111844540821223,0,0.24097414704209,0,0,1,0,1,0.862124134878773,1,0.702940181511539,1,0.310952728540271,0.103916566568548,318,651,0,651,0,550,0,550,0,11796,2002,4897,4897,TRUE
9275146942871160832,1,13121,13058.0676203804,1,0,1,0,0.107983214987649,0,0.227067508151598,0,0,1,0,1,0.849618677165773,1,0.683777592171018,1,0.307396347451968,0.222902199900864,317,284,0,284,0,568,0,568,0,12136,1935,5288,4913,TRUE
17817675352006090752,3,13129,13062.5630127503,1,0,1,0,0.129202695392158,0,0.274161817051652,0,0,1,0,1,0.867299223868212,1,0.718415426256938,1,0.294833128632682,0.146360061644373,332,250,0,250,0,301,0,301,0,12445,1902,5605,4938,FALSE
4471466212654297088,2,13129,13062.9172797413,1,0,1,0,0.0966443966296831,0,0.206282997848231,0,0,1,0,0.968337535858154,0.747921678706945,1,0.468459792951701,0.991846221371701,0.284964599852076,0.150284157758249,330,901,0,651,250,4302,0,2801,1501,7810,1952,2604,3254,FALSE
13742535384433154048,2,13146,13065.0068780008,1,0,1,0,0.0969168617752675,0,0.20477594988,0,0,1,0,1,0.760315593865252,1,0.493570045102388,1,0.25412718577141,0.127166842457017,330,750,0,750,0,1635,0,1635,0,10661,1951,3805,4905,FALSE
7589516505450046464,2,13113,13070.2998692285,1,0,1,0,0.0928229683924511,0,0.200221444218427,0,0,1,0,1,0.821480027043128,1,0.614927992216996,1,0.273096691094131,0.160522668024123,332,1102,0,1102,0,1534,0,1534,0,10361,1902,3404,5055,FALSE
3397261924944538112,5,13145,13071.151364961,1,0,1,0,0.129264998484318,0,0.27093943682313,0,0,1,0,1,0.801506275112052,1,0.583957152634859,1,0.270625547301914,0.170651664841023,332,500,0,500,0,1201,0,1201,0,11344,1901,4539,4904,FALSE
16448538139788693504,1,13146,13075.6023773949,1,0,1,0,0.113388976064433,0,0.23957993329743,0,0,1,0,1,0.842768301092486,1,0.667784636179286,1,0.285189650447438,0.14929966171718,332,251,0,251,0,600,0,600,0,12195,1952,5355,4888,FALSE
8618803251309266944,2,12845,13075.6164359514,1,0,1,0,0.123112411216425,0,0.254167558640362,0,0,1,0,1,0.859042281872462,1,0.708990517414115,1,0.274935607188858,0.187067804092244,332,351,0,351,0,350,0,350,0,12044,1951,5506,4587,FALSE
9719391644437727232,1,13163,13081.3643154961,1,0.00297550926916301,1,0.0769054740667343,0.124879485949739,0.000266651407582685,0.264942269240107,0.0114527109024811,0,1,0,1,0.762436597885293,1,0.476961249125605,1,0.0120135412229691,0.242797620214975,304,885,0,885,0,1400,0,1400,0,10762,1952,3655,5155,FALSE
1464750578344180736,3,13129,13084.2041708934,1,0,1,0,0.113287341042995,0,0.238451580743722,0,0,1,0,1,0.846982992793008,1,0.677923879991736,1,0.288643501800748,0.149559422233709,325,100,0,100,0,200,0,200,0,12696,1952,5906,4838,FALSE
7027715250412913664,2,13133,13084.8874030085,1,0,1,0,0.139208173728994,0,0.29066666674614,0,0,1,0,1,0.819096988288264,1,0.622274511545897,1,0.286494890412581,0.1095891272858,331,150,0,150,0,1000,0,1000,0,11850,1900,5100,4850,FALSE
9380732602589079552,6,13163,13086.0048032464,1,0,1,0,0.122918115380145,0,0.258722807372725,0,0,1,0,1,0.815854591485184,1,0.612403615948654,1,0.27411296235067,0.14454228517361,331,301,0,301,0,350,0,350,0,12412,1952,5605,4855,FALSE
1.6695054992817e+19,2,13179,13088.3207921276,1,0,1,0,0.12615821503444,0,0.266560099508253,0,0,1,0,1,0.775310086896857,1,0.525251957798196,1,0.276131063114314,0.186161820024438,336,501,0,501,0,1552,0,1552,0,10993,1902,4153,4938,FALSE
14285509787690088448,4,13179,13090.8370560359,1,0,1,0,0.123959701031958,0,0.264044241222545,0,0,1,0,1,0.795278244303497,1,0.56392601632127,1,0.268876490981449,0.114934658228465,332,350,0,350,0,700,0,700,0,11996,1902,5106,4988,FALSE
8488920662275676160,1,13183,13094.3514510065,1,0,1,0,0.0872429944725657,0,0.18261881046376,0,0,1,0,1,0.753893786422938,1,0.484845468190388,1,0.279367469191697,0.147983164504886,327,100,0,100,0,1933,0,1933,0,11017,1950,4167,4900,FALSE
674625501311555712,2,13196,13095.3345170634,1,0,1,0,0.110470557239073,0,0.239183958792854,0,0,1,0,1,0.866450776961648,1,0.710847553788522,1,0.308431372924787,0.1304632887763,312,451,0,451,0,668,0,668,0,11961,2061,4953,4947,TRUE
15669462528722278400,1,13162,13097.4547959729,0.850293755531311,0,0.850293755531311,0,0.103724832028037,0,0.215681793582108,0,0,1,0,1,0.753655613591994,1,0.487760085405575,1,0.238893647365616,0.168919693177171,329,1201,0,1201,0,2602,0,2602,0,9259,1952,2503,4804,FALSE
8490420905106728960,2,13171,13116.6202577863,0.441688507795334,0,0.441688507795334,0,0.048656752482371,0,0.103888741786684,0,0,0.318944066762924,0,1,0.722243586150372,0.630669851333667,0.536717168609234,1,0.240059317182862,0.258812260802632,277,2267,1351,916,0,1585,100,1485,0,9219,617,3747,4855,TRUE
14285509787690088448,6,13179,13119.1080988235,0.918303191661835,0,0.918303191661835,0,0.0875158513903279,0,0.186415878571267,0,0,1,0,1,0.863051525765021,1,0.708288615857198,1,0.258607872253531,0.10525728061337,332,451,0,451,0,701,0,701,0,11894,1902,4987,5005,FALSE
17487725021879068672,5,13163,13125.1303357082,1,0,1,0,0.109576558736899,0,0.229672467112541,0,0,1,0,1,0.792460432944407,1,0.564997067451477,1,0.282705268384906,0.18194261368461,326,100,0,100,0,50,0,50,0,12897,1902,6106,4889,FALSE
15372593357756747776,2,13196,13131.471845147,1,0.00297550926916301,1,0,0.121653425618331,0.000232155118802828,0.261175795057483,0,0,1,0,1,0.822689583628147,1,0.619218614021102,1,0.056258637243585,0.229425890438139,291,800,0,800,0,1501,0,1501,0,10762,2052,3805,4905,FALSE
2054446926522262016,2,13196,13132.0951717866,1,0,1,0,0.0953452181736778,0,0.205539281800633,0,0,1,0,1,0.863107625451718,1,0.704895946670507,1,0.294360829938195,0.14264768264714,331,401,0,401,0,701,0,701,0,11994,1952,5004,5038,FALSE
10046447013921720320,3,13188,13132.6563713293,1,0,1,0,0.0905575806415881,0,0.194168506240522,0,0,1,0,1,0.868271139113843,1,0.717554334316168,1,0.284693950770071,0.119938844828314,317,852,0,852,0,1100,0,1100,0,11103,1969,4145,4989,TRUE
1695090480291126784,2,13212,13138.6895516225,1,0,1,0,0.134559625285207,0,0.280866519444518,0,0,1,0,1,0.789859596427403,1,0.561373602066721,1,0.267424292843815,0.16897576047462,331,450,0,450,0,1251,0,1251,0,11395,1902,4605,4888,TRUE
508450525573018496,1,13196,13145.9808840658,1,0.00096131837926805,1,0,0.0863917662608064,2.40329594817013e-05,0.183226396840426,0,0,1,0,1,0.744796629860544,1,0.458721884300993,1,0.109610538113614,0.0823017470352682,316,901,0,901,0,2351,0,2351,0,9844,1952,2954,4938,FALSE
16754573015479218176,2,13212,13147.6080193702,1,0,1,0,0.115956470030342,0,0.249971734573607,0,0,1,0,0.560906410217285,0.80062921751758,1,0.588664798310302,0.977706720923433,0.299287606013977,0.178461717771162,329,951,0,701,250,1902,0,1552,350,10259,1952,3853,4454,FALSE
1281794748797913344,1,13246,13153.924207179,1,0.00595101853832603,1,0.00096131837926805,0.112013868820241,0.00221490578200573,0.233105901091005,1.96187424340418e-05,0,1,0,0.824750125408173,0.7900735705581,1,0.5671692446229,0.993122696268315,0.0127713538470233,0.198219808368425,308,1802,0,1652,150,2252,0,2101,151,9059,1902,2553,4604,FALSE
10851171156448092160,2,13246,13157.8521686112,0.926237881183624,0,0.926237881183624,0,0.107052191893637,0,0.223450210063704,0,0,1,0,1,0.794503561500814,1,0.571066957735826,1,0.246687545293933,0.303668170886489,327,701,0,701,0,1751,0,1751,0,10661,1902,3854,4905,FALSE
10046447013921720320,2,13238,13169.6593643062,1,0,1,0,0.082471422988045,0,0.176830618659051,0,0,1,0,1,0.789380041303254,1,0.54840044892049,1,0.286067521605225,0.146953658183545,316,1268,0,1268,0,1985,0,1985,0,9885,2027,2869,4989,TRUE
4636621705041618944,2,13263,13176.3296458826,0.820141911506653,0,0.820141911506653,0,0.0864905633568536,0,0.188706683687681,0,0,1,0,1,0.751319847902226,1,0.457425122695767,1,0.263857180733362,0.136993711129556,329,1651,0,1651,0,1953,0,1953,0,9543,1952,2436,5155,FALSE
15414252881543196672,2,13263,13176.7263326404,0.73257040977478,0,0.73257040977478,0,0.0533442561033427,0,0.116965845951366,0,0,1,0,1,0.783188567220167,1,0.524606124455229,1,0.24519790558369,0.265285262409295,312,668,0,668,0,434,0,434,0,12045,2036,4912,5097,TRUE
11067768049256550400,2,13246,13177.7671697164,1,0,1,0,0.0936956095896956,0,0.199939738320869,0,0,1,0,1,0.838133241591593,1,0.654587899467775,1,0.263327649920744,0.107580206862952,311,1035,0,1035,0,725,0,725,0,11386,2035,4454,4897,TRUE
7027715250412913664,5,13283,13178.4079774842,1,0,1,0,0.130347593602809,0,0.275294117689133,0,0,1,0,1,0.823514557898637,1,0.627262746281922,1,0.290170048203992,0.089232996563345,320,150,0,150,0,700,0,700,0,12300,2050,5400,4850,FALSE
17849857623809574912,6,13263,13178.6524618556,1,0,1,0,0.0892998767635863,0,0.191994735041711,0,0,1,0,1,0.737716575950933,1,0.436090638294506,1,0.290366883899996,0.109717303855686,332,300,0,300,0,2202,0,2202,0,10645,1952,3638,5055,FALSE
17923765952439869440,1,13246,13183.8276592269,1,0,1,0,0.132658699555604,0,0.277951560973648,0,0,1,0,0.991439700126648,0.816925838773111,1,0.616483982031544,0.999912650001292,0.282638609013671,0.143118690169443,331,400,0,350,50,1201,0,1151,50,11545,1935,4805,4805,FALSE
15885463355954847744,2,13246,13188.2925888006,1,0,1,0,0.101847199219491,0,0.228176898251359,0,0,1,0,0.760784327983856,0.755331150867652,1,0.516666675201402,0.926726347078448,0.301116894275747,0.100797410736383,315,417,0,417,0,1869,0,1236,633,10844,2002,4270,4572,TRUE
13770949219219650560,2,13279,13191.8638907195,1,0,1,0,0.120831551171387,0,0.253170869121003,0,0,1,0,1,0.82366130963871,1,0.63052845829063,1,0.300547782372085,0.178369732416464,327,250,0,250,0,401,0,401,0,12512,1902,5655,4955,FALSE
17487725021879068672,3,13263,13194.0366638033,1,0,1,0,0.121752859297858,0,0.251115272301831,0,0,1,0,1,0.819444444482074,1,0.627604166744277,1,0.286341379964882,0.166290648036688,330,100,0,100,0,50,0,50,0,13013,1901,6257,4855,FALSE
13808230125322944512,1,13279,13199.864532866,1,0,1,0,0.0942464818186693,0,0.202285131708363,0,0,1,0,0.952147722244263,0.774431080954277,1,0.517298333956368,0.998238715795007,0.248430985378507,0.133927377543255,328,1452,0,1252,200,2252,0,2102,150,9442,1935,2802,4705,FALSE
13419031657628776448,3,13280,13202.1811107549,1,0,1,0,0.103136439020782,0,0.214590332801303,0,0,1,0,1,0.754965717305046,1,0.4901706053605,1,0.270331363517126,0.13561822505058,330,950,0,950,0,2053,0,2053,0,10144,1885,3304,4955,FALSE
7027715250412913664,4,13266,13205.5499752019,1,0,1,0,0.110650624014494,0,0.235578747901825,0,0,1,0,1,0.83804218705292,1,0.655186591790088,1,0.28073370214722,0.151637537031254,332,50,0,50,0,700,0,700,0,12400,1900,5450,5050,FALSE
16448538139788693504,7,13246,13208.0742228154,1,0,1,0,0.113592089379602,0,0.238002472985832,0,0,1,0,1,0.879312002953763,1,0.747129910950741,1,0.265651166940958,0.155468906597882,331,301,0,301,0,400,0,400,0,12445,1901,5606,4938,FALSE
10419879221391935488,1,13246,13209.6842071904,1,0,1,0,0.125,0,0.266129032258065,0,0,1,0,1,0.845878136414809,1,0.671869580754109,1,0.293060972199116,0.164006234656465,328,451,0,451,0,300,0,300,0,12395,1902,5455,5038,FALSE
1695090480291126784,3,13263,13212.1654870178,0.982894659042358,0,0.982894659042358,0,0.125976288521832,0,0.261871969840658,0,0,1,0,1,0.791640888024685,1,0.566875546759977,1,0.26859514430727,0.183624787497621,329,300,0,300,0,1151,0,1151,0,11696,1952,4889,4855,TRUE
10840886082995630080,2,13279,13212.3795299647,1,0,1,0,0.114784695374341,0,0.253683822550013,0,0,1,0,1,0.826750536792745,1,0.617104127533546,1,0.302415581965683,0.136128488349036,324,201,0,201,0,350,0,350,0,12595,1952,5455,5188,FALSE
10709823155321432064,2,13313,13216.88562536,0.889797329902649,0,0.889797329902649,0,0.0880362970457106,0,0.192226043090634,0,0,1,0,1,0.845384819041781,1,0.662399880109577,1,0.305537139362085,0.179253040306937,315,768,0,768,0,918,0,918,0,11477,1985,4420,5072,TRUE
3082073257935935488,4,13271,13227.0683856773,1,0,1,0,0.0807567272288137,0,0.173994039574807,0,0,1,0,1,0.850277839676489,1,0.677416800030253,1,0.282099784667852,0.161508801930528,302,1001,0,1001,0,1184,0,1184,0,10970,2002,3946,5022,TRUE
3008698736321408512,3,13279,13228.5375284188,1,0,1,0,0.13459576270543,0,0.282010169478044,0,0,1,0,1,0.827818468128416,1,0.639238695126204,1,0.286080358715834,0.142423036794541,331,501,0,501,0,650,0,650,0,11995,1902,5138,4955,FALSE
17978944179730819072,3,13296,13238.4936297032,1,0,1,0,0.103317874481783,0,0.220724550029263,0,0,1,0,1,0.803272119719297,1,0.579717710309408,1,0.295203265321906,0.213171021281517,315,1135,0,1135,0,2519,0,2519,0,9509,1969,2569,4971,TRUE
5644004177207399424,1,13296,13238.9021572113,1,0,1,0,0.0789168003946542,0,0.167610903493071,0,0,1,0,1,0.771935352341582,1,0.51561490762814,1,0.290237877624371,0.149993709227839,309,667,0,667,0,918,0,918,0,11561,1968,4655,4938,TRUE
1281794748797913344,2,13313,13240.7292797744,1,0.00096131837926805,1,0.00096131837926805,0.114791778989909,7.39475676360039e-05,0.237624813740695,9.80937121702091e-06,0,1,0,0.886625468730927,0.782255025037547,1,0.551332900937268,0.997213982805914,0.161402596324758,0.198131334100999,323,850,0,750,100,2002,0,1902,100,10345,1902,3755,4688,FALSE
8167308636390871040,5,13304,13241.1383934467,1,0,1,0,0.081307050526569,0,0.179024698407124,0,0,1,0,1,0.880296131533881,1,0.736431849248912,1,0.31677709945941,0.178959738815523,308,500,0,500,0,1092,0,1092,0,11596,2069,4472,5055,TRUE
9380732602589079552,5,13313,13241.6779182389,1,0,1,0,0.166619221423313,0,0.347670028954158,0,0,1,0,1,0.833834164867283,1,0.653276013305748,1,0.287326628204117,0.118586357357489,332,284,0,284,0,351,0,351,0,12562,1902,5705,4955,FALSE
206584597405881600,4,13313,13241.7674195265,1,0,1,0,0.0915731320790246,0,0.194135040007532,0,0,1,0,1,0.866023024825274,1,0.715968812629581,1,0.256970070891677,0.181950524104275,332,250,0,250,0,1102,0,1102,0,11861,1901,4905,5055,FALSE
8189453920523303936,1,13296,13244.3585409918,1,0.00096131837926805,1,0,0.112088538847063,2.28885328397155e-05,0.239661173970719,0,0,1,0,1,0.777122490844572,1,0.523440773106687,1,0.16638600277911,0.242695761772185,312,950,0,950,0,1853,0,1853,0,10393,2052,3386,4955,FALSE
15398653514074267648,1,13296,13247.4119076856,1,0,1,0,0.11641414195412,0,0.243915345046728,0,0,1,0,1,0.777614391832189,1,0.534049201934111,1,0.280489228736066,0.138081455670591,329,200,0,200,0,1903,0,1903,0,11060,1902,4203,4955,FALSE
10914184840853805056,1,13296,13249.7255342914,0.861112356185913,0.160814836621284,0.861112356185913,0.00398260494694114,0.108570762333583,0.0423982821327324,0.21543456184864,0.000624529976986957,0.00883497390896082,0.446692615747452,0.00883497390896082,1,0.801604153641131,0.820775154800642,0.639620353706181,1,0.0547397212322591,0.31158333128898,306,2604,350,2254,0,2701,400,2301,0,7891,1285,1701,4905,FALSE
6627482097552409600,2,13305,13250.1400736583,0.773632407188416,0,0.773632407188416,0,0.0791207604104141,0,0.184884225856988,0,0,1,0,0,0.757880768421468,1,0.655715360144647,0.773901986191049,0.291863477045152,0.120767437002595,317,717,0,434,283,1284,0,784,500,11188,1986,4471,4731,TRUE
13419031657628776448,2,13313,13252.4339251044,1,0,1,0.0109864957630634,0.107575577982591,0,0.226308522199566,0.000155928132395881,0,0.985183477401733,0,0.91802853345871,0.75087015846052,0.999264217004543,0.482186198865454,0.991835310434302,0.23368729640436,0.160709020527914,324,1653,100,1553,0,2802,100,2101,601,8758,1802,2602,4354,FALSE
1759299045309027584,4,13296,13260.0319426741,1,0,1,0,0.122739181990893,0,0.254108462715521,0,0,1,0,1,0.856244850636653,1,0.702381917333696,1,0.29176933823402,0.0777367263254647,329,201,0,201,0,250,0,250,0,12745,1901,5956,4888,FALSE
2705056505932292608,1,13313,13268.1063131223,1,0,1,0,0.132858396641853,0,0.278369973916265,0,0,1,0,1,0.849343168580989,1,0.684338067503025,1,0.279058960662389,0.119284806439804,330,300,0,300,0,851,0,851,0,12046,1952,5189,4905,FALSE
15603268777182722048,3,13316,13269.7823726428,1,0,1,0,0.125258197784424,0,0.26095457871755,0,0,1,0,0.908018589019775,0.77536821603775,1,0.535773252447446,0.995046854019165,0.277641028249688,0.0758595771646828,330,800,0,800,0,3300,0,2800,500,9100,1950,2600,4550,FALSE
332334451072864576,2,13346,13270.9606184613,1,0.00398260494694114,1,0.00498970039188862,0.112926493286383,0.000511558714788407,0.238662211081013,0.000722819871734827,0,1,0,1,0.78369063881384,1,0.541424154285342,1,0.0133206417751877,0.193060797802031,303,1451,0,1451,0,2503,0,2503,0,9259,1952,2302,5005,FALSE
11351054335180509184,1,13330,13271.5256353849,1,0,1,0,0.142124459390097,0,0.296755871206522,0,0,1,0,1,0.800081322813528,1,0.582569802034646,1,0.295464119421076,0.213379090907439,331,1103,0,1103,0,1800,0,1800,0,10294,1902,3453,4939,FALSE
17849857623809574912,1,13346,13271.5759221873,1,0,1,0,0.107788565931202,0,0.227746808661088,0,0,1,0,0.979705512523651,0.739959360533998,1,0.451142582201189,0.999269416837981,0.289707043042707,0.133322965122671,332,852,0,852,0,3137,0,2786,351,9257,1952,2601,4704,FALSE
6668950417743451136,2,13346,13281.0781304275,1,0,1,0,0.0652092160092844,0,0.144178174846216,0,0,1,0,0.731090247631073,0.729225556261807,1,0.435392675870056,0.960484653077227,0.295846190611569,0.124323224672468,314,1236,0,1119,117,3469,0,2418,1051,8541,2052,2460,4029,TRUE
1695090480291126784,5,13346,13283.4195801426,1,0,1,0,0.133949316379831,0,0.278363423101837,0,0,1,0,1,0.785690480254983,1,0.554638029279886,1,0.272613159927861,0.21703977498708,331,450,0,450,0,2052,0,2052,0,10744,1952,3887,4905,TRUE
8488920662275676160,2,13333,13284.4860319879,1,0,1,0,0.104661947773205,0,0.2212590299416,0,0,1,0,1,0.802636075788081,1,0.58276573916603,1,0.28431044209063,0.149868063594354,328,100,0,100,0,1033,0,1033,0,12100,1966,5217,4917,FALSE
3082073257935935488,3,13338,13285.226769132,1,0,1,0,0.108345668638746,0,0.236390549757264,0,0,1,0,1,0.864711126184557,1,0.70482427531176,1,0.288673455058836,0.137645425445154,310,1184,0,1184,0,1333,0,1333,0,10671,2002,3555,5114,TRUE
9666889436633751552,2,13330,13287.3968764677,1,0,1,0,0.105492554379232,0,0.228278970132108,0,0,1,0,0.497093170881271,0.73761221752361,1,0.457268109514577,0.970319573451014,0.27661994307667,0.162341123917262,331,1452,0,1351,101,2752,0,2252,500,8993,1902,2536,4555,FALSE
10034676866664398848,2,13363,13290.940105337,1,0,1,0,0.134113035192783,0,0.280898168199058,0,0,1,0,1,0.76961957444822,1,0.517470919710445,1,0.285551362782825,0.171519168250871,331,850,0,850,0,1953,0,1953,0,10444,1902,3554,4988,FALSE
7059146952938209280,2,13380,13292.2543017522,1,0,1,0,0.122451241472141,0,0.252496358384414,0,0,1,0,1,0.770641641848881,1,0.527059509548857,1,0.286591168742148,0.180849942682268,325,951,0,951,0,1035,0,1035,0,11261,1902,4454,4905,FALSE
