SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity
1464750578344180700,3,13129,13084.170684267385,1,0,1,0,0.11032834332918486,0,0.23845158074372214,0,0,1,0,1,0.8509797056678183,1,0.6779238799917364,1,1,1,0.2812185317555152,0.14955942223370913,325,0.06847321616274023
7027715250412914e3,2,13133,13085.672599991232,1,0,1,0,0.13557213934055037,0,0.29301075276828586,0,0,1,0,1,0.8238220669523768,1,0.619228338251912,1,1,1,0.27860286541120594,0.10958912728579992,331,0.06687816289390176
9380732602589082e3,6,13163,13085.999286346438,1,0,1,0,0.12015591054014219,0,0.25872280737272485,0,0,1,0,1,0.8199926905529328,1,0.6124036159486538,1,0,1,0.26614814542454024,0.14454228517361004,331,0.060876036785401946
14285509787690088e3,4,13179,13087.49682306558,1,0,1,0,0.12118448384467556,0,0.2640442412225451,0,0,1,0,1,0.7998615671922248,1,0.5639260163212695,1,0,1,0.26089392403884465,0.11493465822846476,332,0.0673202962353391
16695054992817e6,2,13179,13088.295795639016,1,0,1,0,0.12333377738441535,0,0.2665600995082528,0,0,1,0,1,0.7803404580857333,1,0.5252519577981961,1,0,1,0.26817191788507055,0.1861618200244378,336,0.10128935594995137
8488920662275676e3,1,13183,13094.327897210582,1,0,1,0,0.08517399065108154,0,0.18576741064416946,0,0,1,0,1,0.7597302974168606,1,0.4759634935040159,1,1,1,0.2717897664354641,0.14798316450488574,327,0.06890057539386561
674626e12,2,13196,13095.322372152908,1,0,1,0,0.10817863696680483,0,0.24139862508333343,0,0,1,0,1,0.8692215077302903,1,0.708170216324074,1,1,1,0.3006670939079723,0.13046329135120066,312,0.06581490867689559
15669462528722278e3,1,13162,13097.454015153691,0.850293755531311,0,0.850293755531311,0,0.10140263429606573,0,0.21568179358210818,0,0,1,0,1,0.7591707864220236,1,0.4877600854055745,1,1,1,0.2308110191357566,0.16891969317717145,329,0.056566078450746037
849042e13,2,13171,13116.6118420467,0.441688508,0,0.441688508,0,0.04745535118518519,0,0.10483318489090913,0,0,0.272098869,0,1,0.7291017692098767,0.6320024272093023,0.545414777709091,1,0,1,0.23196402315427875,0.25881226205051266,277,0.07485717673869878
14285509787690088e3,6,13179,13119.071067174647,0.9183031916618348,0,0.9183031916618348,0,0.0855565412845738,0,0.18641587857126693,0,0,1,0,1,0.8661175363822211,1,0.7082886158571977,1,0,0,0.250598471585623,0.1052572806133697,332,0.14560612858386343
17487725021879069e3,5,13163,13125.114569489571,1,0,1,0,0.10672512412292819,0,0.2315246644279647,0,0,1,0,1,0.7978610908231775,1,0.5614889792857635,1,1,1,0.2747823925958021,0.1819426136846095,326,0.07473150523769483
15372593357756748e3,2,13196,13131.43822136257,1,0.00297550926916301,1,0.00196841382421553,0.11894077329927673,2.5376416844032367e-4,0.26331838314259853,2.900724953944141e-5,0,1,0,1,0.8266592198155768,1,0.6160716604179712,1,0,1,0.04728090485383729,0.2294258904381386,291,0.08659534427982749
2054446926522262e3,2,13196,13132.090452264008,1,0,1,0,0.09321855903225784,0,0.20553928180063333,0,0,1,0,1,0.8661609869658062,1,0.7048959466705069,1,0,0,0.28650766223949337,0.14264768264713965,331,0.12741163485204168
100464e14,3,13188,13132.625586999937,1,0,1,0,0.0883307548852457,0,0.1959336744727274,0,0,1,0,1,0.8715103734057379,1,0.7149866464636365,1,0,0,0.27679048899037106,0.11993884322227975,317,0.0731181473390324
169509e13,2,13212,13138.664086206923,1,0,1,0,0.13155829534944222,0,0.28311345159199997,0,0,1,0,1,0.7945467429739775,1,0.5578645908800001,1,1,1,0.2594315196378849,0.1689757626536214,331,0.07969051606899431
508450525573018500,1,13196,13145.96606028896,1,9.613183792680502e-4,1,0,0.08446481236651326,2.1848144983364783e-5,0.18471604234319408,0,0,1,0,1,0.7504888983394912,1,0.4543212492140088,1,0,0,0.10090045688529511,0.08230174703526817,316,0.06498148707968204
16754573015479218e3,2,13212,13147.60115483025,1,0,1,0,0.11295019117770372,0,0.24997173457360683,0,0,1,0,0.5609064102172852,0.8057980896560133,1,0.588314966436048,0.9789624600183396,1,1,0.2914601784274146,0.178461717771162,329,0.08952046811989477
1281794748797913300,1,13246,13153.888036697132,1,0.00595101853832602,1,9.613183792680502e-4,0.10953005326160552,0.002122778407579588,0.23496305775269863,1.903600751025837e-5,0,1,0,0.8247501254081726,0.7947559444489976,1,0.5626748445630073,0.9946038959049942,1,1,-0.00588243689904099,0.2001585638135283,306,0.06444834285838968
10851171156448092e3,2,13246,13157.846236902082,0.9262378811836244,0,0.9262378811836244,0,0.10466441066180941,0,0.22523781174421306,0,0,1,0,1,0.7990871251848104,1,0.5676354933977125,1,0,1,0.23861115441449787,0.3036681708864893,327,0.06521886022211949
100464e14,2,13238,13169.658425152173,1,0,1,0,0.08077448013168731,0,0.1784381697454544,0,0,1,0,1,0.7937137853168725,1,0.5442949984727272,1,0,1,0.27816781920984607,0.14695365752420791,316,0.06388494992847497
4636621705041619e3,2,13263,13176.31261241849,0.8201419115066528,0,0.8201419115066528,0,0.08456855083781287,0,0.18715990759188045,0,0,1,0,1,0.7568460735043999,1,0.461872457755638,1,0,0,0.2558592051072578,0.13699371112955577,329,0.08432326771635178
110678e14,2,13246,13177.76296027183,1,0,1,0,0.09177561759426241,0,0.20174099723423436,0,0,1,0,1,0.8414501833729507,1,0.6514760787657657,1,0,0,0.25533112598230034,0.10758020353737524,311,0.06567142457517804
154143e14,2,13263,13178.49122223228,0.73257041,0,0.73257041,0,0.05203786615102034,0,0.11696584593577986,0,0,1,0,1,0.7884982349714289,1,0.5246061244770645,1,0,0,0.23712154451169015,0.2652852629204975,312,0.12394151437337324
17849857623809577e3,6,13263,13178.63518272951,1,0,1,0,0.08727033410986844,0,0.191994735041711,0,0,1,0,1,0.7436775628611395,1,0.43609063829450573,1,0,0,0.2824956358547608,0.10971730385568608,332,0.0814526404929594
7027715250412914e3,5,13283,13179.642607145244,1,0,1,0,0.12745098041163552,0,0.2775142315414644,0,0,1,0,1,0.8274364566120006,1,0.624256800687421,1,1,1,0.28230145075004665,0.08923299656334499,320,0.06998726046536502
1792376595243987e4,1,13246,13183.824725366756,1,0,1,0,0.1297107284543687,0,0.28017517346143733,0,0,1,0,0.991439700126648,0.820994153467042,1,0.6134158538877962,0.9999152445557093,0,1,0.2747205887964778,0.1431186901694426,331,0.08770015006208214
158855e14,2,13246,13188.276148677727,1,0,1,0,0.0992903657740587,0,0.23039220796116514,0,0,1,0,0.764705896,0.7614734650753135,1,0.5096516363786407,0.9315583116421052,0,1,0.29331138410765534,0.10079741255571104,315,0.05737478367028649
1377094921921965e4,2,13279,13191.835959438378,1,0,1,0,0.1181464055898014,0,0.2551962360739708,0,0,1,0,1,0.8275799472022938,1,0.6275726859569549,1,0,1,0.29272745896169877,0.1783697324164638,327,0.11003535644150263
17487725021879069e3,3,13263,13194.027637151006,1,0,1,0,0.11904724020235002,0,0.25309255791050717,0,0,1,0,1,0.8234567901602495,1,0.6246719160887202,1,1,1,0.27844016586879644,0.16629064803668847,330,0.07047970878879836
13808230125322945e3,1,13279,13199.83335260891,1,0,1,0,0.0921521155560318,0,0.20228513170836282,0,0,1,0,0.9521477222442628,0.7794437235997367,1,0.5172983339563675,0.9982895220701511,0,0,0.24038580722860975,0.1339273775432546,328,0.0805273544717366
13419031657628778e3,3,13280,13201.128119136689,1,0,1,0,0.10079242904303669,0,0.216334969653347,0,0,1,0,1,0.7605346782753861,1,0.4860256509325372,1,1,1,0.2623506081362667,0.1356182250505804,330,0.06230280955079557
7027715250412914e3,4,13266,13205.539633191098,1,0,1,0,0.1081917212586161,0,0.23557874790182531,0,0,1,0,1,0.8416412495628554,1,0.6551865917900879,1,1,1,0.27280446810331827,0.15163753703125435,332,0.06351638160375256
16448538139788694e3,7,13246,13208.07185457884,1,0,1,0,0.1106579763697962,0,0.23990649276971812,0,0,1,0,1,0.882429405091488,1,0.745106950238347,1,1,1,0.257655486985081,0.15546890659788198,331,0.13853923312814584
1084088608299563e4,2,13279,13209.550357885437,1,0,1,0,0.11222444194591667,0,0.2558336854529795,0,0,1,0,1,0.8306148370873303,1,0.6138592472584065,1,0,0,0.2946124954438338,0.13612848834903618,324,0.06512251673309515
10419879221391935e3,1,13246,13209.664717205129,1,0,1,0,0.12177121771217714,0,0.26829268292682923,0,0,1,0,1,0.8498591439612899,1,0.6692018537683697,1,0,1,0.2851971198042024,0.16400623465646522,328,0.08490415230477993
169509e13,3,13263,13212.164717468608,0.982894659,0,0.982894659,0,0.12272228845756462,0,0.2618719698582676,0,0,1,0,1,0.7970228577084868,1,0.5668755467637798,1,0,1,0.26060431263998446,0.18362478819062775,329,0.0868716236053324
107098e14,2,13313,13215.636810009804,0.88979733,0,0.88979733,0,0.08622485060082298,0,0.19222604308256894,0,0,1,0,1,0.8485662013662553,1,0.6623998801100917,1,0,0,0.2977485549565939,0.1792530397570039,315,0.08439930595310041
308207e13,4,13271,13227.047397915992,1,0,1,0,0.07876273396296311,0,0.17399403957272705,0,0,1,0,1,0.8539746831234565,1,0.6774167999909092,1,0,0,0.27417672358365763,0.1615088020116492,302,0.11623901584605226
3008698736321408500,3,13279,13228.505223389537,1,0,1,0,0.13160474575642103,0,0.2842662508338686,0,0,1,0,1,0.8316447243922293,1,0.6363526046872137,1,0,1,0.27818120174192207,0.14242303679454096,331,0.073189947612333
179789e14,3,13296,13236.097737221344,1,0,1,0,0.10116541876249989,0,0.22072455002727298,0,0,1,0,1,0.8073706172333334,1,0.5797177103272727,1,0,0,0.287343529798686,0.21317102392633228,315,0.06613754273139057
5644e15,1,13296,13238.851178789442,1,0,1,0,0.07668029187854267,0,0.1676109034867259,0,0,1,0,1,0.7783987229271256,1,0.515614907637168,1,0,1,0.2823604325711719,0.1499937076468825,309,0.060676801958576596
816731e13,5,13304,13241.126761266643,1,0,1,0,0.07932395173170737,0,0.17902469840366977,0,0,1,0,1,0.8832157380934961,1,0.7364318492752293,1,0,0,0.309059128778056,0.17895973495813372,308,0.098606349675651
9380732602589082e3,5,13313,13241.650718218876,1,0,1,0,0.16293023497113687,0,0.3504293148982379,0,0,1,0,1,0.8375131132466055,1,0.6505242356335712,1,1,1,0.27943710094101487,0.11858635735748868,332,0.09417380653428087
206584597405881540,4,13313,13241.75307918447,1,0,1,0,0.08954568266030037,0,0.19570064516888286,0,0,1,0,1,0.8689893047184413,1,0.7136782385378831,1,0,0,0.24894560725932444,0.181950524104275,332,0.15361783194189663
1281794748797913300,2,13313,13242.411150297694,1,9.613183792680502e-4,1,9.613183792680502e-4,0.11225026358791895,6.706872413498024e-5,0.23949587526621222,9.5180037551292e-6,0,1,0,0.8866254687309265,0.7870759469924353,1,0.5478000891336248,0.9972967357918767,1,1,0.15295433189657123,0.19813133410099903,323,0.0635373845105583
8189453920523303e3,1,13296,13244.352118865994,1,9.613183792680502e-4,1,0,0.10958842273895046,2.1362630650401126e-5,0.23966117397071868,0,0,1,0,1,0.7820937364019424,1,0.5234407731066875,1,0,0,0.1579603669023418,0.24269576177218535,312,0.06171229276798008
15398653514074268e3,1,13296,13247.357092544637,1,0,1,0,0.11340713459737209,0,0.2458666678071022,0,0,1,0,1,0.7833586695339412,1,0.5303215955495832,1,1,1,0.2725602479257055,0.138081455670591,329,0.05922385893346445
10914184840853803e3,1,13296,13249.720541414492,0.8611123561859131,0.16081483662128448,0.8611123561859131,0.13884183764457703,0.10656597960127419,0.0395717299905502,0.21546642268821586,0.0026658408425967494,0.00883497390896082,0.4466926157474518,0.00883497390896082,0.7977111339569092,0.8057960145867098,0.8314057767391206,0.6400947260931132,0.997562894634172,0,0,0.04574087370263144,0.3115833312889802,306,0.06925809385580176
662748e13,2,13305,13250.127507925932,0.773632407,0,0.773632407,0,0.07710065588510655,0,0.18488422584693878,0,0,1,0,0,0.7640625360382981,1,0.6557153601530611,0.7807534411515152,0,0,0.28399971865787643,0.12076743627983905,317,0.0871951129639412
13419031657628778e3,2,13313,13252.43272817894,1,0,1,0.09906157106161118,0.10616233005460463,0,0.2263085221995657,0.0028594482003363084,0,0.9851834774017334,0,0.9201343059539796,0.7561456849763682,0.9993143840269609,0.48152513865141156,0.9920398767548378,0,1,0.2255881391758493,0.16070902052791422,324,0.06310984591301609
1759299045309027600,4,13296,13260.015787864186,1,0,1,0,0.1195804530425985,0,0.25610931675265153,0,0,1,0,1,0.8599444316864455,1,0.7000384678638825,1,1,1,0.28391176837391124,0.07773672632546472,329,0.1250663144672807
2705056505932292600,1,13313,13268.084134657263,1,0,1,0,0.12942662993892767,0,0.27836997391626456,0,0,1,0,1,0.8532346734515905,1,0.6843380675030253,1,1,1,0.2711245975478922,0.11928480643980442,330,0.12720429196987196
332334451072864600,2,13346,13268.718207041376,1,0.00498970039188861,1,0.00498970039188861,0.11044435006243275,6.834622472524635e-4,0.23862998402491215,7.017668657619682e-4,0,1,0,1,0.7884797759618729,1,0.5414241542853417,1,1,1,-0.0051791043174539,0.19879892942017183,302,0.07467181520898089
1135105433518051e4,1,13330,13269.3562596202,1,0,1,0,0.13893065131391502,0,0.29675587120652225,0,0,1,0,1,0.8045738773570444,1,0.5825698020346463,1,1,1,0.2876061517167141,0.21337909090743856,331,0.07593585111629976
15603268777182724e3,3,13316,13269.761776556265,1,0,1,0,0.12184649589924502,0,0.2609545787175496,0,0,1,0,0.9284504652023317,0.7814865914764105,1,0.5350067406892774,0.9962236329128867,0,1,0.2697051313666719,0.07585957716468278,330,0.0591397338807414
17849857623809577e3,1,13346,13271.57420243358,1,0,1,0,0.10537538908199612,0,0.2277468086610877,0,0,1,0,0.9854276180267334,0.7457811658951772,1,0.45097891697960546,0.9994898701415342,0,1,0.28182921943328876,0.13332296512267136,332,0.06524200222030872
666895e13,2,13346,13281.074552320772,1,0,1,0,0.0636251864736841,0,0.1441781748532109,0,0,1,0,0.731090248,0.7358030731012146,1,0.4329496925412844,0.9644519852474227,0,0,0.2880046785026874,0.12432322694970914,314,0.0721692983083388
169509e13,5,13346,13283.420389737386,1,0,1,0,0.1309945520514709,0,0.27836342310937473,0,0,1,0,1,0.7904178960955883,1,0.554638029203125,1,1,1,0.2646339650469621,0.21703977381380443,331,0.09380701090986068
8488920662275676e3,2,13333,13284.479627431088,1,0,1,0,0.10211955228073885,0,0.22125902994160046,0,0,1,0,1,0.8074303411535532,1,0.5827657391660304,1,1,1,0.27640068985230687,0.14986806359435356,328,0.07301214988178359
308207e13,3,13338,13285.17914520184,1,0,1,0,0.1057030913536583,0,0.23639054975454532,0,0,1,0,1,0.8680108548211382,1,0.7048242753272728,1,0,0,0.28118662175499176,0.1376454217906681,310,0.08112886613739032
9666889436633752e3,2,13330,13287.343224371856,1,0,1,0,0.10276765445061742,0,0.23016557319105177,0,0,1,0,0.49709317088127136,0.744389761720416,1,0.4491846196291861,0.9754980042159,0,1,0.2686666641970976,0.16234112391726185,331,0.06123449706459233
13253e15,1,13346,13287.96777943042,1,0,1,0,0.09340405107258076,0,0.20319477777192965,0,0,1,0,1,0.8299199066330644,1,0.6300012003947366,1,0,1,0.29522953087915227,0.1398142539950785,314,0.06505188399197835
93797e14,1,13396,13289.77800662545,0.834639907,0,0.834639907,0.042938888,0.10076826188163264,0,0.22271330888679247,0.011140344525773194,0,1,0,0.86018157,0.8319409902693876,1,0.6575987697264152,0.9496914744845361,0,0,0.2800008388772707,0.28915639445096675,311,0.11213836670939933
7059146952938209e3,2,13380,13292.211644817758,1,0,1,0,0.11975011114554945,0,0.2544689861842926,0,0,1,0,1,0.7757010173963327,1,0.5233646619672072,1,1,1,0.27868923581069155,0.18084994268226787,325,0.05696134348438829
271644e13,1,13363,13292.869677026334,1,0,1,0,0.07024793388429744,0,0.1531531531531531,0,0,1,0,1,0.7722587118595042,1,0.5034829573873875,1,0,1,0.2902325146027621,0.2020669950522835,311,0.06221061381041259
100346768666644e5,2,13363,13293.639082272102,1,0,1,0,0.13115465941647195,0,0.28312751874032005,0,0,1,0,1,0.7747014956000967,1,0.5136413238351305,1,1,1,0.277645051264595,0.1715191682508715,331,0.0821164037849333
472321e13,4,13396,13300.551843031342,0.917671859,0,0.917671859,0,0.07770970845724917,0,0.16995050060975606,0,0,1,0,0.51259923,0.7421532802342007,1,0.47802192689430884,0.9494366213235294,0,1,0.24481579785149463,0.1081629282486158,317,0.051645444684102135
837786e13,2,13354,13302.009320445704,0.602151513,0,0.602151513,0,0.07939657524390234,0,0.17438890633928575,0,0,1,0,1,0.8189638133414636,1,0.6023669471607142,1,0,1,0.21885969518761772,0.15860062121622115,313,0.06123128227772134
1759299045309027600,2,13379,13305.465953094495,1,0,1,0,0.10420792076788259,0,0.23233241351527947,0,0,1,0,1,0.8481415572733731,1,0.661430357199651,1,0,0,0.2791336467820048,0.2168891833783348,332,0.1448224913279522
7027715250412914e3,3,13399,13309.560074281144,1,0,1,0,0.10039502982691534,0,0.2210309930866764,0,0,1,0,0.8745098114013672,0.790662933714115,1,0.541208100144661,0.9975350141525269,0,1,0.28439002371660727,0.14011168714107308,325,0.07576467354742678
1173841121499882e4,2,13396,13310.332142101572,0.7624627947807312,0,0.7624627947807312,0,0.07614734055574814,0,0.16653361471135136,0,0,0.8580453395843506,0,0.7582970857620239,0.7030010636909749,0.9939247799474139,0.36786065383897565,0.9817636909994107,0,1,0.2530509473314078,0.1670819436866162,318,0.07458211183757123
308207e13,2,13354,13310.849756296731,1,0,1,0,0.1312125784734692,0,0.28702751541071425,0,0,1,0,1,0.8714657817265306,1,0.7188313975267857,1,1,1,0.29462019806836265,0.11518248099972542,310,0.09204820033120088
6085698099716449e3,2,13363,13311.326061874051,1,0,1,0,0.11962668836606397,0,0.2562083404375548,0,0,1,0,1,0.8384293599930759,1,0.6539589442371382,1,0,1,0.27948863001277535,0.2015170248792867,332,0.07377986544119179
206584597405881540,3,13396,13311.986214637318,1,0,1,0,0.10033389562201649,0,0.22008725491281028,0,0,1,0,1,0.8644374278442493,1,0.7026369384970638,1,0,0,0.2702787326099783,0.15070772200768062,332,0.13761240497687885
2619147664462876e3,2,13399,13311.99892817105,1,0,1,0,0.11296311490378302,0,0.24946021207918714,0,0,1,0,1,0.7824221240461999,1,0.5195155239353579,1,1,1,0.27840894015029455,0.1230499376229088,333,0.07218052965830984
6396631761830426e3,2,13363,13316.566179847548,1,0,1,0,0.10787399455266791,0,0.2330078282337638,0,0,1,0,0,0.7670170029875379,1,0.5358536362145097,0.9516127354437763,1,1,0.2587443745134111,0.17309769816837456,322,0.06173798911160303
16448538139788694e3,2,13413,13322.605543767038,1,0,1,0,0.09568660544238368,0,0.2089795462861656,0,0,1,0,1,0.8593225683027629,1,0.6927604891732334,1,0,1,0.28305590861710433,0.12567453739019074,320,0.11864123687334063
97185831637688192,1,13396,13324.749596419677,1,0,1,0,0.0931718533096626,0,0.20348732762830313,0,0,1,0,1,0.8357585386113834,1,0.6412966483272612,1,0,0,0.25757792563937815,0.1279925143014555,331,0.12029530358726229
3008698736321408500,1,13379,13325.90997693796,1,0,1,0,0.14541904669364544,0,0.31643184560537335,0,0,1,0,1,0.8425999280777485,1,0.6574974434971806,1,0,0,0.2776396275704724,0.12220276872299424,331,0.06537196587936711
16448538139788694e3,3,13413,13332.16272708402,1,0,1,0,0.13070086726168229,0,0.27365494082914665,0,0,1,0,1,0.8032363932197499,1,0.5880261983038508,1,1,1,0.27845003588157635,0.146381316543976,332,0.108281316464966
115961e14,2,13413,13344.005575501997,1,0,1,0,0.07718227487804896,0,0.16655122473684209,0,0,1,0,1,0.8386563974471548,1,0.65183748922807,1,0,1,0.2500066568710445,0.14776951135440064,311,0.12751264533860338
656314e13,1,13430,13347.402342963316,0.874708176,0,0.874708176,0,0.05714584628744946,0,0.13442880031428567,0,0,1,0,1,0.8182229321295549,1,0.5723910879619047,1,0,0,0.3077839278144738,0.15337943607207208,310,0.09833307754568023
149228e14,2,13396,13348.684723925016,1,0,1,0,0.09313725494067769,0,0.20165497399999985,0,0,1,0,0.850980401,0.7694416778644068,1,0.5040115189266055,0.9960338683295454,0,1,0.2894452310885592,0.20778862825443176,316,0.06846376062644047
100346768666644e5,1,13413,13350.11093752714,1,0.03593499585986137,1,0,0.1271747250942299,0.03156684740549988,0.26638553453981895,0,0,1,0,0.951110064983368,0.7869109449082567,1,0.5374640109390018,0.9965406465298922,1,1,-0.0073522166769875,0.2578469369524799,294,0.06897402970219119
7027715250412914e3,1,13433,13353.013376959272,1,0,1,0,0.11375421973375172,0,0.24646747608979544,0,0,1,0,1,0.797601093386296,1,0.5614690356703094,1,0,1,0.2828211586255242,0.12524469236768157,329,0.06983997817685991
321882000617768260,1,13429,13354.092034783736,0.9880979657173156,0,0.9880979657173156,0,0.11844107527763428,0,0.25662232976820726,0,0,1,0,1,0.7886126903960341,1,0.5419941625247401,1,0,0,0.28260098481775475,0.09462351859784864,329,0.08414546900144007
133853e14,1,13396,13358.017495278778,1,9.61318e-4,1,0,0.1248661760685484,2.403295e-5,0.27163026620175457,0,0,1,0,1,0.8632544939798391,1,0.7025185483070177,1,0,1,0.10148338289687558,0.2555371872895876,304,0.06940123937435591
169509e13,1,13446,13365.155971408234,1,0,1,0,0.13669204464598528,0,0.29033814134108554,0,0,1,0,0.957991898,0.7838869715583943,1,0.5447712084728683,0.9951440031089109,1,1,0.26478707623974085,0.12478398515405734,331,0.07580492598960933
14285509787690088e3,2,13446,13366.153317590552,1,0,1,0,0.09577750992798918,0,0.2099443017621522,0,0,1,0,1,0.856137532625266,1,0.6846534715145824,1,0,0,0.2750842363336254,0.11132982363470512,331,0.13623332858498827
206584597405881540,2,13413,13368.817634081415,1,0,1,0,0.10875075182198589,0,0.233771301160647,0,0,1,0,1,0.843773624684061,1,0.6641747995177064,1,0,0,0.28378948490985867,0.16909109644426343,333,0.13156500237080884
949653e13,2,13430,13373.886058514943,0.897276282,0,0.897276282,0,0.05806983577405851,0,0.1321780071428571,0,0,1,0,0.728084207,0.712636353213389,1,0.39393068752380955,0.945778131483871,0,0,0.2682116807541236,0.11075935336897588,314,0.07573788178193921
15603268777182724e3,2,13399,13380.473111749958,1,0,1,0,0.10853765199058937,0,0.24059179524580634,0,0,1,0,0.7465476393699646,0.7681522999042851,1,0.5053526123364764,0.9773156695506151,1,1,0.2774290193338732,0.07512373866277289,326,0.06199030174063516
15603268777182724e3,1,13449,13383.1026657023,1,0,1,0,0.1204089419841765,0,0.2787244027411498,0,0,1,0,0.7434805631637573,0.806215975046158,1,0.5599716272619034,0.9907705801725387,1,1,0.2782434114335452,0.08791662126274018,328,0.06472570001296132
413796e13,2,13396,13386.630541634864,1,0,1,0,0.1366891343448277,0,0.27817437866666683,0,0,1,0,1,0.7788842758922412,1,0.5500101053245613,1,0,0,0.2718627281583485,0.15572857988597197,325,0.07548486799429899
2531512126666709e3,1,13446,13390.024628363868,1,0,1,0,0.13424519898138734,0,0.2829475732376941,0,0,1,0,1,0.8381554072682008,1,0.6588813968575921,1,0,1,0.2811480489462973,0.08951199857532359,331,0.10443679864720354
9402075989759476e3,2,13446,13399.625571225712,0.9719844460487366,0,0.9719844460487366,0,0.06211298603903184,0,0.1411658773614353,0,0,0.964110791683197,0,0.6838178038597107,0.6604147395965732,0.9991843361746181,0.35119899902646745,0.8650442155924709,0,0,0.2217856449365744,0.1086605662730838,318,0.05790304750746067
971939164443773e4,2,13480,13402.7358014396,1,0.00196841382421553,1,0.04893568158149719,0.11460021072505773,1.5755827257106465e-4,0.2393192032258954,0.013950776695361666,0,1,0,0.9318684935569764,0.7701789711000414,1,0.49905754287913456,0.9966683511464101,0,0,-0.00519183562334211,0.22524043602470095,303,0.059981646430455934
15237996093935784e3,2,13480,13402.9695114703,1,0,1,0,0.10877376819650346,0,0.23495133930444728,0,0,1,0,0.8545662760734558,0.7420679369389462,1,0.4620152289718386,0.9765337191376031,0,1,0.27351721802061707,0.1482965920776561,331,0.05767218283596615
17505890108698997e3,2,13496,13404.380466249711,1,0,1,0,0.0887957090498324,0,0.19309543079090513,0,0,1,0,1,0.7283681928023804,1,0.4093086097448593,1,0,0,0.28230251264122685,0.14777204113197978,328,0.07934955740402518
2768333670540961e3,2,13463,13404.763494886944,0.774502158164978,0,0.774502158164978,0,0.08932871452431569,0,0.19234489337090535,0,0,1,0,1,0.7712715479871427,1,0.5074959944561873,1,0,0,0.26655341092803136,0.14784140293474224,330,0.09669754347950364
2056136006827107600,2,13463,13410.147611621847,1,0,1,0,0.11734744723050128,0,0.24924961659811842,0,0,1,0,1,0.8222119571457545,1,0.6223726841700511,1,1,1,0.27113475539647114,0.2357485015926042,333,0.10901481343971037
12702044508946735e3,4,13479,13416.258129234797,1,0,1,0,0.11357156321895832,0,0.24894886657595625,0,0,1,0,1,0.776037098513576,1,0.5090733199417591,1,0,1,0.266512430776964,0.14836732198318395,332,0.09063182741419151
9119540699168616e3,2,13513,13430.652282700765,1,0,1,0,0.08390003939582556,0,0.1761260368996336,0,0,0.4716563522815704,0,0.9713893532752992,0.7018232308209614,0.9859712810017341,0.38623938863414503,0.9901709255605641,0,1,0.22531557268485636,0.16612866373780233,317,0.060762680923816495
15270033247884454e3,2,13496,13432.494081828876,1,0.04402227699756622,1,0,0.10387481903487984,0.0024213293059305702,0.22233622457133606,0,0,1,0,1,0.7793327242931855,1,0.5259101498486416,1,0,1,0.18698887017413657,0.1467630238885972,322,0.09553214335409423
10851171156448092e3,3,13496,13435.178727559643,1,0,1,0,0.12303544987579863,0,0.25837444473917687,0,0,1,0,1,0.8064619446575864,1,0.5935700837809301,1,1,1,0.2440191566154716,0.14897618259496254,329,0.055673663120133506
149228e14,3,13530,13441.442295719731,1,0,1,0,0.07858922856540106,0,0.17571365254716967,0,0,1,0,1,0.8076997341308018,1,0.570045631971698,1,0,1,0.28720911245560593,0.19482039559606373,317,0.09285840524636114
14285509787690088e3,8,13479,13441.987784915034,1,0,1,0.06077982485294342,0.1149472815611144,0,0.25443324681010965,5.627761560457718e-4,0,1,0,0.3333333134651184,0.8197808516194873,1,0.6056967813055962,0.9938271603098622,1,1,0.2708834222564344,0.1169619547075963,333,0.12130947168126463
154949e14,2,13513,13447.404810627986,0.858411551,0,0.858411551,0,0.09001403347540993,0,0.19266161550877184,0,0,1,0,0.373861283,0.7622842631516396,1,0.4984723581315789,0.9908957294725275,0,1,0.26606495675398345,0.13446055013680758,312,0.055109780691605575
2705056505932292600,2,13530,13449.25517016461,1,0,1,0,0.11462804545055723,0,0.2424824038377176,0,0,1,0,1,0.8320835456353692,1,0.6447921157671281,1,0,1,0.2801700731256915,0.13671733083481516,333,0.12755398144013577
9666889436633752e3,1,13546,13453.229295307994,0.9756466150283812,0,0.9756466150283812,0,0.09676009409475415,0,0.21054996475018542,0,0,1,0,1,0.7273839421789439,1,0.40678745818138146,1,0,1,0.24859300700188228,0.12867598842249753,328,0.06052665284455172
9782371720071811e3,2,13546,13456.633930417564,1,0,1,0.00297550926916301,0.09798479911884957,0,0.220157798008285,1.182574196718632e-4,0,1,0,0.7831082344055176,0.7126170800851578,1,0.4648773243519945,0.8757563845978843,0,0,0.21847701731264027,0.13108666207015274,326,0.05954147632174155
1957678630074082600,2,13546,13459.895689602265,1,0,1,0,0.1261441779417408,0,0.26781379316861853,0,0,1,0,1,0.7998084333266364,1,0.5749779046011658,1,0,1,0.2631240811259673,0.17906034821825256,332,0.05775509337134064
