SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity,steeringIntensity_S1,steeringIntensity_S2,steeringIntensity_S3,steering2,timeDecreasingThrottle,timeDecreasingThrottle_S1,timeDecreasingThrottle_S2,timeDecreasingThrottle_S3,timeIncreasingThrottle,timeIncreasingThrottle_S1,timeIncreasingThrottle_S2,timeIncreasingThrottle_S3,timeSameThrottle,timeSameThrottle_S1,timeSameThrottle_S2,timeSameThrottle_S3,apex1_speed,apex1_lateral,apex1_brake,apex1_throttle,apex2_speed,apex2_lateral,apex2_brake,apex2_throttle
7027715250412914e3,3,13399,13309.560074281144,1,0,1,0,0.10265109791291337,0,0.2210309930866764,0,0,1,0,0.8745098114013672,0.7859587299773534,1,0.541208100144661,0.9974373909506468,0,1,0.28439002371660727,0.14011168714107308,325,0.0752643497296815,2.819908570052268e-4,0.06360424883094608,0.1413969531356964,0.0986963736046735,816,0,0.13159167876149008,0,1784,0,0.25544267053701014,0.03961180431768667,10733,1,0.6129656507014998,0.9603881956823134,151,0.732310076838616,0,0.07058823853731155,182,0.00789130837352503,0,0.8941176533699036
1173841121499882e4,2,13396,13310.332142101572,0.7624627947807312,0,0.7624627947807312,0,0.07788454224143022,0,0.16653361471135136,0,0,0.8580453395843506,0,0.7582970857620239,0.6962254225584493,0.9936284277497268,0.36786065383897565,0.9810268704337303,0,1,0.2530509473314078,0.1670819436866162,318,0.0742225040625374,0.0012102425351892898,0.06327822015256974,0.08292451286130227,0.09198179030604998,2050,0.071360608943863,0.298917434157376,0.009891196834817012,4188,0,0.4826304734205849,0.23758654797230466,7108,0.928639391056137,0.2184520924220391,0.7525222551928783,152,0.924506505210938,0,0.24643319845199585,177,0.00905140056548329,0,0.6569771766662598
308207e13,2,13354,13310.849756296731,1,0,1,0,0.1345066181004184,0,0.28702751541071425,0,0,1,0,1,0.8682389812677822,1,0.7188313975267857,1,1,1,0.29462019806836265,0.11518248099972542,310,0.09108402931173057,0.0012741863849239166,0.08389189344306955,0.06262978295630736,0.11794719434393305,1734,0,0.2782859894077997,0,2220,0,0.35628310062590274,0,9334,1,0.36543090996629757,1,138,0.7732991020919875,0,0,183,0.08855402018912582,0,1
6085698099716449e3,2,13363,13311.326061874051,1,0,1,0,0.12232503472018573,0,0.2562083404375548,0,0,1,0,1,0.834784909466604,1,0.6539589442371382,1,0,1,0.27948863001277535,0.2015170248792867,332,0.07377986544119179,0,0.0629646148771174,0.17926926259480153,0.1019050402270136,50,0,0.007886435331230283,0,150,0,0.02365930599369085,0,13097,1,0.9684542586750788,1,131,0.6150937466524924,0,0.22873900830745697,183,0.16518822425154522,0,1
206584597405881540,3,13396,13311.986214637318,1,0,1,0,0.10259706619995664,0,0.22008725491281028,0,0,1,0,1,0.8613796254647968,1,0.7026369384970638,1,0,0,0.2702787326099783,0.15070772200768062,332,0.13724233294870775,7.251612087870505e-4,0.1300703879688036,0.05497334090623727,0.1819417818837415,500,0,0.08056719303899453,0,1002,0,0.16145665485014501,0,11811,1,0.7579761521108604,1,161,0.7639951992527002,0,0.7951476573944092,170,0.3614537527307796,0,1
2619147664462876e3,2,13399,13311.99892817105,1,0,1,0,0.11513548249808647,0,0.24946021207918714,0,0,1,0,1,0.7782379341240115,1,0.5195155239353579,1,1,1,0.27840894015029455,0.1230499376229088,333,0.07160873283901056,6.680364012495114e-4,0.062420883553949785,0.06405612442713628,0.0889624451805501,1351,0,0.2162291933418694,0,1950,0,0.3040973111395647,0.009902951079421667,10098,1,0.4796734955185659,0.9900970489205784,144,0.8889403826223936,0,0.43323415517807007,178,0.08652337083883319,0,0.7250629663467407
6396631761830426e3,2,13363,13316.566179847548,1,0,1,0,0.11074516551034363,0,0.2330078282337638,0,0,1,0,0,0.7608159346259894,1,0.5358536362145097,0.9490925654148061,1,1,0.2587443745134111,0.17309769816837456,322,0.06093003668282825,0.0018646347218334981,0.045542048614671836,0.11416309520827951,0.07408939682862618,1417,0,0.18553259141494435,0.0509683995922528,1336,0,0.18060413354531002,0.040774719673802244,10544,1,0.6338632750397456,0.908256880733945,158,0.9656212342262864,0,0.8458991646766663,193,0.07199771935193998,0,1
16448538139788694e3,2,13413,13322.605543767038,1,0,1,0,0.09783686623884165,0,0.2089795462861656,0,0,1,0,1,0.8561612777028249,1,0.6927604891732334,1,0,1,0.28305590861710433,0.12567453739019074,320,0.11772986583956294,0.00033594571700944063,0.10781303207801084,0.11690140363596657,0.15771570595909765,250,0,0.04006410256410257,0,602,0,0.09647435897435898,0,12495,1,0.8634615384615385,1,146,0.7605373052877681,0,0.9525597095489502,189,-0.0279072154007508,0,1
97185831637688192,1,13396,13324.749596419677,1,0,1,0,0.09526560282223925,0,0.20348732762830313,0,0,1,0,1,0.8320677192543354,1,0.6412966483272612,1,0,0,0.25757792563937815,0.1279925143014555,331,0.11976465804540415,6.347110153013458e-4,0.11367515065750645,0.047761234346166734,0.15844013021445652,450,0,0.07212694342041993,0,734,0,0.11764705882352941,0,12162,1,0.8102259977560506,1,156,0.7282720731069946,0,1,169,0.02796389764466506,0,1
3008698736321408500,1,13379,13325.90997693796,1,0,1,0,0.14869917556643486,0,0.31643184560537335,0,0,1,0,1,0.8390495505155923,1,0.6574974434971806,1,0,0,0.2776396275704724,0.12220276872299424,331,0.06482336467308585,0.0014262017018098034,0.05282784751224709,0.019803143771644636,0.08364094288555124,400,0,0.0639284001917852,0,600,0,0.0958926002876778,0,12313,1,0.840178999520537,1,141,0.944026182178326,1,0,171,0.19539129603235467,0,1
16448538139788694e3,3,13413,13332.16272708402,1,0,1,0,0.1336940168936293,0,0.27365494082914665,0,0,1,0,1,0.798730356423255,1,0.5880261983038508,1,1,1,0.27845003588157635,0.146381316543976,332,0.10751828438563267,5.629207848672763e-4,0.09714065699064467,0.10971847381937415,0.1475863088582336,250,0,0.03881987577639751,0,1419,0,0.2203416149068323,0,11678,1,0.7408385093167702,1,128,0.7586881880288028,0,0.07508964836597443,187,0.22132384188725376,0,1
115961e14,2,13413,13344.005575501997,1,0,1,0,0.07911183175000011,0,0.16655122473684209,0,0,1,0,1,0.8346228073833335,1,0.65183748922807,1,0,1,0.2500066568710445,0.14776951135440064,311,0.12651353135498208,0.001303851025907676,0.11619061865309958,0.06065609349990781,0.15765201897541667,501,0,0.07923454056618694,0,551,0,0.08714217934524751,0,12295,1,0.8336232800885656,1,153,0.9657207738148262,0.157480374,0.333333313,190,0.04739562817065761,0,1
656314e13,1,13430,13347.402342963316,0.874708176,0,0.874708176,0,0.05856856445228209,0,0.13442880031428567,0,0,1,0,1,0.8136973619751035,1,0.5723910879619047,1,0,0,0.3077839278144738,0.15337943607207208,310,0.09759607228807884,0.0013502153585251645,0.07890458920918644,0.20009365643439977,0.11739613998755186,816,0,0.14013395157135497,0,1118,0,0.19199725227545938,0,11430,1,0.6678687961531856,1,191,0.7068388068601933,0.039987691,0.227293313,170,-0.250746664539886,0,1
149228e14,2,13396,13348.684723925016,1,0,1,0,0.0955669224608694,0,0.20165497399999985,0,0,1,0,0.850980401,0.7634271129391307,1,0.5040115189266055,0.9958450049166667,0,1,0.2894452310885592,0.20778862825443176,316,0.06819402607828767,0.002454380268420408,0.05172678443910989,0.11293549897635889,0.08510520485652175,784,0,0.09940389882390849,0.0335948501307584,2186,0,0.3333333333333333,0.023536511768255886,10343,1,0.5672627678427582,0.9428686381009858,169,0.8257777906369232,0,0.905882359,177,0.05184457373219658,0,0.713725507
100346768666644e5,1,13413,13350.11093752714,1,0.03593499585986137,1,0,0.12980078410510693,0.03159575671130834,0.26638553453981895,0,0,1,0,0.951110064983368,0.7821224268163075,1,0.5374640109390018,0.996400874672514,1,1,0.00167060608697907,0.2560851848219814,295,0.06834732725969846,0.0012518188168674932,0.05538887635345051,0.11326661817188714,0.08461402020618414,600,0,0.09615384615384616,0,3455,0,0.43333333333333335,0.1515640766902119,9292,1,0.4705128205128205,0.8484359233097881,140,0.8650705214076555,0.02796978689730167,0.06031891331076622,177,0.1701268677412113,0,0.9048295021057128
7027715250412914e3,1,13433,13353.013376959272,1,0,1,0,0.11631049433451035,0,0.24646747608979544,0,0,1,0,1,0.7930528033500338,1,0.5614690356703094,1,0,1,0.2828211586255242,0.12524469236768157,329,0.06969869144662416,9.963027980894932e-5,0.058424732070732836,0.08662105559036877,0.09262760296125734,550,0,0.0873015873015873,0,1900,0,0.30158730158730157,0,10900,1,0.6111111111111112,1,146,1.0114070760814124,0,0,173,0.3318796331262694,0,1
321882000617768260,1,13429,13354.092034783736,0.9880979657173156,0,0.9880979657173156,0,0.12110267247488432,0,0.25662232976820726,0,0,1,0,1,0.7838624137757203,1,0.5419941625247401,1,0,0,0.28260098481775475,0.09462351859784864,329,0.0835786778121554,3.874098537905885e-4,0.0710231534890362,0.12615863490945906,0.10580091310519431,502,0,0.07960672375515382,0,1850,0,0.29337139232477005,0,10994,1,0.6270218839200761,1,139,0.8013710779341979,0.7539787888526917,0,175,0.12477936159236826,0,0.9243915677070618
133853e14,1,13396,13358.017495278778,1,9.61318e-4,1,0,0.12796203167355338,2.529784210526316e-5,0.27163026620175457,0,0,1,0,1,0.8598641095330579,1,0.7025185483070177,1,0,1,0.10148338289687558,0.2555371872895876,304,0.06797436324026342,0.0010659717500233975,0.05185802445131842,0.10869860687975041,0.0784925346657025,267,0,0.04256336681013869,0,417,0,0.06647537063605931,0,12629,1,0.890961262553802,1,119,1.042388798570299,0.104600593,0.748566091,194,0.15906039338136016,0,1
169509e13,1,13446,13365.155971408234,1,0,1,0,0.13975231430223867,0,0.29033814134108554,0,0,1,0,0.957991898,0.7790486201753729,1,0.5447712084728683,0.994943755814433,1,1,0.26478707623974085,0.12478398515405734,331,0.07515537631937522,9.979574213972839e-4,0.06463141056377988,0.09362397844535668,0.09542240990671638,450,0,0.06970260223048327,0,2202,0,0.27137546468401486,0.09268795056642637,10744,1,0.6589219330855018,0.9073120494335737,122,0.844243255610202,0,0,189,0.2569584483936284,0,0.958236039
14285509787690088e3,2,13446,13366.153317590552,1,0,1,0,0.09792178253831717,0,0.2099443017621522,0,0,1,0,1,0.852916731116876,1,0.6846534715145824,1,0,0,0.2750842363336254,0.11132982363470512,331,0.13559732584705286,8.198747537376175e-4,0.1283218641619345,0.04848048140653205,0.1821342313122389,551,0,0.08807544757033248,0,951,0,0.1520140664961637,0,11894,1,0.7599104859335039,1,159,0.7473396198548756,0,0.05320820957422256,167,0.34068280027809844,0,1
206584597405881540,2,13413,13368.817634081415,1,0,1,0,0.11119458894158112,0,0.233771301160647,0,0,1,0,1,0.8402629196207819,1,0.6641747995177064,1,0,0,0.28378948490985867,0.16909109644426343,333,0.13099449053625467,9.272075882223631e-4,0.12209641316722222,0.09715730938985086,0.17719971473366516,601,0,0.09455632473253618,0,900,0,0.14159848961611077,0,11862,1,0.7638451856513531,1,151,0.6778604722902556,0,0.24928663671016693,167,0.2116146337001008,0,1
949653e13,2,13430,13373.886058514943,0.897276282,0,0.897276282,0,0.05956519635193138,0,0.1321780071428571,0,0,1,0,0.728084207,0.7052364309785406,1,0.39393068752380955,0.9433411935730337,0,0,0.2682116807541236,0.11075935336897588,314,0.07550486215591005,8.713947537087173e-4,0.06454210849968245,0.08145362879705603,0.09071147913819744,1485,0,0.2361271200395192,0.009957048028114018,3103,0,0.36011855754981065,0.17883639203436158,8759,1,0.40375432241067016,0.8112065599375244,171,0.7833600466337105,0,0,183,0.09724290156635478,0,0.652674139
15603268777182724e3,2,13399,13380.473111749958,1,0,1,0,0.11061691735439362,0,0.24059179524580634,0,0,1,0,0.7465476393699646,0.7637107730825281,1,0.5053526123364764,0.9763897785118647,1,1,0.2774290193338732,0.07512373866277289,326,0.06165491839203404,8.389985697078122e-4,0.051167114091122914,0.10978111743301022,0.07518248424003447,1200,0,0.19509022923101935,0,3100,0,0.41456673711591613,0.10893246187363835,9049,1,0.39034303365306455,0.8910675381263616,148,0.8742347108141767,0,0.1875181198120117,182,0.13425352738887936,0,0.693400502204895
15603268777182724e3,1,13449,13383.1026657023,1,0,1,0,0.12336981760673832,0,0.2787244027411498,0,0,1,0,0.7434805631637573,0.80145079410467,1,0.5599716272619034,0.9902848212342513,1,1,0.2782434114335452,0.08791662126274018,328,0.06392097587695716,0.0012318105526460447,0.05456386888278945,0.09267338774631882,0.07288884316317239,1100,0,0.15997440409534475,0.019805902158843335,3150,0,0.4319308910574308,0.08912655971479501,9149,1,0.40809470484722443,0.8910675381263616,145,0.8320767842727241,0,0.3745479583740234,181,0.3641058958936813,0,0.7097581624984741
413796e13,2,13396,13386.630541634864,1,0,1,0,0.1403180494159292,0,0.27817437866666683,0,0,1,0,1,0.7730139469336285,1,0.5500101053245613,1,0,0,0.2718627281583485,0.15572857988597197,325,0.07479435617664404,3.716626930517329e-4,0.0638298324720364,0.07541268611160305,0.10285093994867256,1434,0,0.2238176993912908,0,1435,0,0.22397377867956922,0,10461,1,0.55220852192914,1,150,0.7435952952527741,1,0,174,0.0953986358438634,0,1
2531512126666709e3,1,13446,13390.024628363868,1,0,1,0,0.137250688510822,0,0.2829475732376941,0,0,1,0,1,0.8345320208637567,1,0.6588813968575921,1,0,1,0.2811480489462973,0.08951199857532359,331,0.10344445523733879,3.591196670422702e-4,0.09603315881591057,0.08052775109637689,0.14283537427781473,201,0,0.030975496994914472,0,400,0,0.06164278008938203,0,12795,1,0.9073817229157035,1,121,0.7994574314263923,0,0,182,0.08800694956836382,0,1
9402075989759476e3,2,13446,13399.625571225712,0.9719844460487366,0,0.9719844460487366,0,0.06373534015199148,0,0.1411658773614353,0,0,0.964110791683197,0,0.6838178038597107,0.6515449753323048,0.9991454950400761,0.35119899902646745,0.8586177496683028,0,0,0.2217856449365744,0.1086605662730838,318,0.057241547664053864,9.990046295686671e-4,0.047398197715547256,0.1287413386097681,0.06716281197566168,2103,0.023786869647954328,0.23992734478203434,0.1145475372279496,4436,0,0.33850726552179655,0.4555173730431462,6857,0.9762131303520457,0.4215653896961691,0.42993508972890415,173,1.177145568276682,0,0.4456549882888794,196,0.1089874490139624,0,0.7165789008140564
971939164443773e4,2,13480,13402.7358014396,1,9.613183792680502e-4,1,0.04893568158149719,0.11704358716283383,9.378715895298051e-5,0.2393192032258954,0.014205251792993631,0,1,0,0.9318684935569764,0.7650337241843707,1,0.49905754287913456,0.9965376982501909,0,0,0.00432034012082599,0.2214052772716919,304,0.059804269817562476,7.82550201430922e-4,0.04688112825781277,0.07995536113161913,0.07489879470220119,1502,0,0.20812020460358055,0.039300451955197484,2251,0,0.3278452685421995,0.039300451955197484,9644,1,0.46403452685422,0.921399096089605,154,0.9452863297939366,0.00796520989388227,0.0317082479596138,175,0.09832714291505584,0.02595559693872929,0.7795071601867676
15237996093935784e3,2,13480,13402.9695114703,1,0,1,0,0.11124589929187849,0,0.23495133930444728,0,0,1,0,0.8545662760734558,0.7362058445966488,1,0.4620152289718386,0.9755759117554645,0,1,0.27351721802061707,0.1482965920776561,331,0.05698847074656082,6.227363126304708e-4,0.045600885001891134,0.07084158658649573,0.07444148458585974,1500,0,0.1907790143084261,0.05934718100890208,3055,0,0.39809220985691574,0.10900098911968348,8842,1,0.4111287758346582,0.8316518298714144,145,0.8507879283131613,0,0.10046540200710297,173,0.10634550349489463,0,0.801678478717804
17505890108698997e3,2,13496,13404.380466249711,1,0,1,0,0.09078367268527607,0,0.19309543079090513,0,0,1,0,1,0.7222868836860156,1,0.4093086097448593,1,0,0,0.28230251264122685,0.14777204113197978,328,0.0787528543132309,0.0019793081654248456,0.06726542327876257,0.07289133441461841,0.10325510043445855,500,0,0.0792895654931811,0,551,0,0.08737710117348557,0,12362,1,0.8333333333333334,1,163,0.8540969414378657,0,0.9149309396743774,152,0.09852246415542748,0,1
2768333670540961e3,2,13463,13404.763494886944,0.774502158164978,0,0.774502158164978,0,0.09138224819154102,0,0.19234489337090535,0,0,1,0,1,0.766013422653514,1,0.5074959944561873,1,0,0,0.26655341092803136,0.14784140293474224,330,0.09576204393264924,0.001428857020817849,0.08277561160197872,0.0987028480298041,0.12210462298925016,550,0,0.085843608553145,0,1452,0,0.2266271265803028,0,11395,1,0.6875292648665522,1,150,0.7198331690620607,0.07402151823043823,0,169,0.2390000924178956,0,1
2056136006827107600,2,13463,13410.147611621847,1,0,1,0,0.11997462888491546,0,0.24924961659811842,0,0,1,0,1,0.8182316278281213,1,0.6223726841700511,1,1,1,0.27113475539647114,0.2357485015926042,333,0.10805556081522313,0.0011928968121211754,0.09554190271640375,0.1764236452865418,0.14687263968555075,250,0,0.03881987577639751,0,701,0,0.10885093167701863,0,12446,1,0.8523291925465839,1,132,0.9423493329390938,0,0,182,0.1656448119283036,0,1
12702044508946735e3,4,13479,13416.258129234797,1,0,1,0,0.11568255881782352,0,0.24894886657595625,0,0,1,0,1,0.7718742193037921,1,0.5090733199417591,1,0,1,0.266512430776964,0.14836732198318395,332,0.08997134050615911,0.0010605227822097372,0.07716252861943199,0.10244594583374915,0.11058485453378485,951,0,0.1520140664961637,0,1451,0,0.2319373401534527,0,11044,1,0.6160485933503836,1,145,0.805300132495685,0,0.0317387655377388,168,0.23685776840263392,0,0.27643245458602905
9119540699168616e3,2,13513,13430.652282700765,1,0,1,0,0.08577141573922654,0,0.1761260368996336,0,0,0.4716563522815704,0,0.9713893532752992,0.6952924778820002,0.9852869532457212,0.38623938863414503,0.9900984696506225,0,1,0.22531557268485636,0.16612866373780233,317,0.059905501282408714,0.0013999138185942508,0.05039992238960381,0.09217225797767098,0.07242969709464095,1201,0.04873294346978557,0.07660550458715597,0.12358393408856849,3552,0,0.38256880733944953,0.21627188465499486,8694,0.9512670565302144,0.5408256880733945,0.6601441812564367,156,0.9388624228381112,0,0,193,0.08423938836834133,0,0.9521477222442628
15270033247884454e3,2,13496,13432.494081828876,1,0.04402227699756622,1,0,0.10619172949662435,0.0025366307014510737,0.22233622457133606,0,0,1,0,1,0.7744107776231451,1,0.5259101498486416,1,0,1,0.18698887017413657,0.1467630238885972,322,0.09331092907599693,0.002198018273982871,0.07696420385365145,0.04011041332322433,0.11443712041730575,1301,0,0.20309085232594443,0,2253,0,0.35170152981579766,0,9892,1,0.4452076178582579,1,157,0.998153662509414,0.18244501948356628,0.2557310163974762,183,0.21824911311911235,0,0.7089952230453491
10851171156448092e3,3,13496,13435.178727559643,1,0,1,0,0.12580029144604127,0,0.25837444473917687,0,0,1,0,1,0.8021127748746101,1,0.5935700837809301,1,1,1,0.2440191566154716,0.14897618259496254,329,0.05526188635389335,6.477303829406919e-4,0.0434769042288002,0.06481628776117491,0.07213739379507937,801,0,0.12217815741305674,0,2353,0,0.3589078706528371,0,10259,1,0.5189139719341062,1,133,0.9864431628687028,0,0.5648279786109924,191,0.20706390134131109,0,1
149228e14,3,13530,13441.442295719731,1,0,1,0,0.08028296193965506,0,0.17571365254716967,0,0,1,0,1,0.8035553318491379,1,0.570045631971698,1,0,1,0.28720911245560593,0.19482039559606373,317,0.09238661604949076,0.00172061425710149,0.081888748901838,0.08019234374090896,0.11670652498146551,601,0,0.09504981812430809,0,1886,0,0.2982761347461648,0,10977,1,0.6066740471295271,1,148,0.747680610837446,0,0.239215687,189,0.20123643038720987,0,1
14285509787690088e3,8,13479,13441.987784915034,1,0,1,0.06077982485294342,0.11794963593024803,0,0.25443324681010965,5.900953869217817e-4,0,1,0,0.3333333134651184,0.81507363505731,1,0.6056967813055962,0.9935275078977196,1,1,0.2708834222564344,0.1169619547075963,333,0.1205999556721469,6.061917508756978e-4,0.11291101780844913,0.09266633145519747,0.16346074951005343,250,0,0.04028359651949726,0,351,0,0.048340315823396714,0.009893307468477207,12812,1,0.911376087657106,0.9901066925315228,141,0.7330403322608405,0,0.958541214466095,187,0.1107509340225966,0,1
154949e14,2,13513,13447.404810627986,0.858411551,0,0.858411551,0,0.09189717225104585,0,0.19266161550877184,0,0,1,0,1,0.7607776101548118,1,0.4984723581315789,1,0,1,0.26606495675398345,0.13446055013680758,312,0.05445555735386873,8.342216097150799e-4,0.046701568370011375,0.0840404545155255,0.07045703312552301,1168,0,0.18184648917951113,0,2452,0,0.3713218122372723,0.013568246253543945,9860,1,0.4468316985832166,0.9864317537464561,141,0.9779715080587276,0,0.58469522,192,0.12255750675071175,0,0.790218949
2705056505932292600,2,13530,13449.25517016461,1,0,1,0,0.11718480482863672,0,0.2424824038377176,0,0,1,0,1,0.8283381972108801,1,0.6447921157671281,1,0,1,0.2801700731256915,0.13671733083481516,333,0.1268546826074161,5.608603780742188e-4,0.1171256922953229,0.11051820249549726,0.178851896709988,500,0,0.07704160246533127,0,700,0,0.10785824345146379,0,12247,1,0.8151001540832049,1,144,0.7220727134295083,0,0.4451209306716919,169,0.1455061398265114,0,1
9666889436633752e3,1,13546,13453.229295307994,0.9756466150283812,0,0.9756466150283812,0,0.09894265260817012,0,0.21054996475018542,0,0,1,0,1,0.721234707792002,1,0.40678745818138146,1,0,1,0.24859300700188228,0.12867598842249753,328,0.058649848262546385,9.51710408551447e-4,0.051448337948028465,0.0984156370068451,0.07330388193825052,1451,0,0.23009831906121153,0,2353,0,0.3652077386615921,0.009827044025157232,9692,1,0.4046939422771963,0.9901729559748428,141,0.917071507617682,0,0.4485389590263367,176,0.07376922178286081,0,0.5408865213394165
9782371720071811e3,2,13546,13456.633930417564,1,0,1,0.00297550926916301,0.10019498255762034,0,0.220157798008285,1.2280578196693492e-4,0,1,0,0.7831082344055176,0.7076744281221181,1,0.4648773243519945,0.8749157849412698,0,0,0.21847701731264027,0.13108666207015274,326,0.05896344833933535,0.0015185306516339828,0.04576157357495414,0.08345092785474326,0.07163663373272783,1454,0,0.1221572449642625,0.13402061855670103,4903,0,0.43892137751786875,0.42019854906452847,7139,1,0.43892137751786875,0.44578083237877053,151,0.858534492085267,0,0.23482108116149905,182,0.11902474889701849,0,0.6617379784584045
1957678630074082600,2,13546,13459.895689602265,1,0,1,0,0.12894738189600144,0,0.26781379316861853,0,0,1,0,1,0.7953597318450054,1,0.5749779046011658,1,0,1,0.2631240811259673,0.17906034821825256,332,0.0571697208567704,7.274335870412641e-4,0.04721553972418577,0.13581466118279772,0.07657384130984099,1151,0,0.17737709970719678,0,2387,0,0.35999383572199106,0.01029263370332997,9958,1,0.46262906457081215,0.98970736629667,131,1.0248646157478265,0,0.2999923825263977,180,0.10912576054673344,0,0.9607232809066772
1118371019620945e4,2,13513,13460.761543771205,1,0,1,0,0.10848960373204453,0,0.22623025894511598,0,0,1,0,1,0.7738594237133362,1,0.5284355424719954,1,1,1,0.28667245700605193,0.15225135076492505,332,0.1046651420088283,5.215446445091933e-4,0.09813121117326254,0.09000341013804818,0.142357994987644,850,0,0.13166047087980173,0,1353,0,0.2095724907063197,0,11260,1,0.6587670384138785,1,148,0.8540447501578897,0,0.04263370856642723,163,0.253627814563738,0,1
2.6293925018168637e+18,1,13513,13462.365628203584,0.4225680828094482,0,0.4225680828094482,0,0.039641551406186325,0,0.09872990161540733,0,0,1,0,0,0.611110937298332,1,0.20572342902843688,0.8421077262371395,0,0,0.2648818605634463,0.10939827304370547,329,0.0756343250050371,7.89658330816298e-4,0.05847687855413562,0.12261420091075467,0.08755834724213457,1351,0,0.20366259711431742,0.042094628725374644,2354,0,0.2595264520902701,0.16012796767132514,9742,1,0.5368109507954125,0.7977774036033002,220,0.6301696654587972,0.0639047846198082,0,170,-1.1280797578677928,0,0.186160072684288
50719e14,3,13563,13466.838047461584,1,0,1,0,0.0836691258278687,0,0.17908128685964922,0,0,1,0,1,0.8076724534959018,1,0.588351567131579,1,0,0,0.2900021981940138,0.17240477759624104,311,0.06671793175504812,1.3110741513945636e-4,0.05936463487865574,0.19513605179078938,0.08755691530327868,601,0,0.09529094656730616,0,434,0,0.06881243063263041,0,12445,1,0.8358966228000634,1,164,0.7061393618137315,0,0.985337257,169,0.1331564944819106,0,1
5644e15,2,13521,13468.619131969204,1,0,1,0,0.05547291302479334,0,0.11775828905263153,0,0,1,0,1,0.6805929835826442,1,0.3219605440964913,1,0,0,0.2450249771278384,0.18389493921346356,308,0.0654416932018093,0.0023228678473357378,0.060867914818363296,0.0859141350554638,0.0792601513590909,1252,0,0.1982895153626861,0,950,0,0.15045929680076023,0,11253,1,0.6512511878365537,1,175,0.8664596437133312,0,0.374990463,172,0.05253467146509359,0,1
472321e13,3,13546,13474.084500776966,0.918660045,0,0.918660045,0,0.07133727204850744,0,0.15670810581147546,0,0,1,0,0.5,0.7563086735335823,1,0.5091027633196721,0.946338488930693,0,1,0.26359013235062445,0.08280645645833253,301,0.05131623501245966,4.330957983156347e-4,0.03994069961307796,0.07506609823973442,0.06283393931254633,201,0,0.02452891487979207,0.009794319294809012,3552,0,0.40627030539311243,0.2058765915768854,9743,1,0.5692007797270955,0.7843290891283056,151,0.953435954428947,0,0,193,0.15406292954168652,0,0.830512047
1100503939907718e4,3,13530,13474.182346794503,1,0,1,0,0.13260253851187753,0,0.27438525276688464,0,0,1,0,1,0.8386691978809743,1,0.6661693402306323,1,1,1,0.28553596082341937,0.1546598610700309,329,0.11093465864078551,6.754535246231842e-4,0.10201164769647421,0.1468040973732164,0.15527869962520627,200,0,0.030816640986132512,0,450,0,0.06933744221879815,0,12797,1,0.8998459167950693,1,126,0.7616726284671886,0,0,180,0.13183702404492878,0,1
490679296771563e4,2,13529,13475.902537930231,0.40325015783309937,0,0.40325015783309937,0.13105973601341248,0.06088435760422621,0,0.13401764124814955,0.004770139784172726,0,1,0,0.4833752810955048,0.6415439491734412,1,0.2225976989994573,0.9593218490481377,0,0,0.2077402679460913,0.14812972577195943,327,0.08274638788227157,7.171047511653173e-4,0.06923762734165492,0.18141206479294522,0.10019326092535771,1351,0,0.16239754098360656,0.07222824124232576,2451,0,0.3417008196721312,0.08125677139761647,9644,1,0.4959016393442623,0.8465149873600578,198,0.7612341741185575,0.16910047829151154,0,164,-0.8003077671113025,0,0
2768333670540961e3,1,13563,13476.541582086147,0.9055619239807128,0,0.9055619239807128,0,0.10500873067733824,0,0.22650643559326683,0,0,1,0,1,0.7414006795234604,1,0.4421948541787042,1,0,0,0.274798162822866,0.18826297570902747,330,0.08317740298235647,0.0011049285599020679,0.07275353467080041,0.05960199522563358,0.11206453818618443,400,0,0.0639284001917852,0,2403,0,0.3840498641521496,0,10694,1,0.5520217356560652,1,162,0.7839309385877283,0.9046006202697754,0,155,0.29817039826633973,0,0.6079041957855225
155926e14,3,13530,13482.675895936902,0.920653343,0,0.920653343,0,0.06878288020522401,0,0.15109681881147527,0,0,1,0,0.607095063,0.7812029632014925,1,0.5428693029262295,0.9716073186237625,0,1,0.27087267156621303,0.11830673653000078,295,0.05668612916272102,3.0534918301504475e-4,0.04618709166859985,0.09271419630146227,0.07059919420978959,283,0,0.03826572507800952,0.009792401096748922,3453,0,0.43570372803415996,0.15667841754798276,9711,1,0.5260305468878305,0.8335291813552683,152,0.9464348028323192,0,0.416287363,194,0.14441604642174727,0,0.863214135
