"","REFTYPE","SESSION_IDENTIFIER","FRAME","WORLDPOSX","WORLDPOSY","WORLDPOSZ","c1dist","c2dist","closeToOne","closeToTwo","inRange","distfromrandpoint"
"5588","RIGHT",14023301428294604800,979,327.332000732422,242.322494506836,2.04188132286072,70.0564031866109,157.90039859307,TRUE,TRUE,TRUE,661.679937242519
"5589","RIGHT",14023301428294604800,980,328.345031738281,241.320175170898,2.04610967636108,68.6320236895493,156.668232461326,TRUE,TRUE,TRUE,662.565880583572
"5590","RIGHT",14023301428294604800,981,329.341003417969,240.33821105957,2.05057907104492,67.2341839651552,155.463392330683,TRUE,TRUE,TRUE,663.435279123795
"5591","RIGHT",14023301428294604800,982,330.321075439453,239.376129150391,2.05499386787415,65.8617490232626,154.285051173716,TRUE,TRUE,TRUE,664.288379594462
"5592","RIGHT",14023301428294604800,983,331.601135253906,238.127670288086,2.06109976768494,64.0751840659377,152.758799577007,TRUE,TRUE,TRUE,665.39716375773
"5593","RIGHT",14023301428294604800,984,332.53955078125,237.219696044922,2.06616568565369,62.7707987758461,151.650597420194,TRUE,TRUE,TRUE,666.204655882546
"2390","RIGHT",14023301428294604800,985,333.768218994141,236.041351318359,2.07215356826782,61.0706857844026,150.214603612287,TRUE,TRUE,TRUE,667.253876702383
"2391","RIGHT",14023301428294604800,986,334.672027587891,235.182891845703,2.07717347145081,59.8262450646446,149.169972710563,TRUE,TRUE,TRUE,668.019109961773
"2392","RIGHT",14023301428294604800,987,335.559692382812,234.345840454102,2.08171463012695,58.6085572156749,148.152958414156,TRUE,TRUE,TRUE,668.76603783876
"2393","RIGHT",14023301428294604800,988,336.431762695312,233.53010559082,2.08615732192993,57.4171978790422,147.163265249259,TRUE,TRUE,TRUE,669.494616070815
"2394","RIGHT",14023301428294604800,989,337.28466796875,232.73811340332,2.09093594551086,56.2563948231562,146.203953630903,TRUE,TRUE,TRUE,670.20268439954
"5571","RIGHT",14023301428294604800,990,338.397155761719,231.713562011719,2.09706401824951,54.7487275110337,144.965472562705,TRUE,TRUE,TRUE,671.119716307985
"5572","RIGHT",14023301428294604800,991,339.212127685547,230.96826171875,2.10149216651917,53.6482910202041,144.066660775157,TRUE,TRUE,TRUE,671.787639249301
"5573","RIGHT",14023301428294604800,992,340.273529052734,230.002380371094,2.10693860054016,52.2188799776235,142.905072816621,TRUE,TRUE,TRUE,672.654489050817
"5574","RIGHT",14023301428294604800,993,341.051391601562,229.295806884766,2.11088991165161,51.1724678335289,142.058222648009,TRUE,TRUE,TRUE,673.289724483056
"5575","RIGHT",14023301428294604800,994,341.817657470703,228.598876953125,2.11457467079163,50.1411796936796,141.225804335091,TRUE,TRUE,TRUE,673.917393313751
"5576","RIGHT",14023301428294604800,995,342.818634033203,227.684310913086,2.11916279792786,48.7912050079851,140.138406242769,TRUE,TRUE,TRUE,674.74298396222
"5577","RIGHT",14023301428294604800,996,343.557098388672,227.004211425781,2.12238550186157,47.7914856382282,139.333908595784,TRUE,TRUE,TRUE,675.35852151353
"5578","RIGHT",14023301428294604800,997,344.285278320312,226.327163696289,2.12534070014954,46.8010904839103,138.5368466082,TRUE,TRUE,TRUE,675.972795743535
"5579","RIGHT",14023301428294604800,998,345.244842529297,225.422424316406,2.12898421287537,45.4868921339019,137.478069858959,TRUE,TRUE,TRUE,676.796153124998
"2304","RIGHT",14023301428294604800,999,345.954742431641,224.742401123047,2.13167762756348,44.5068293975558,136.687150532654,TRUE,TRUE,TRUE,677.41694303191
"2305","RIGHT",14023301428294604800,1000,346.658294677734,224.058868408203,2.1343982219696,43.5284934343551,135.896317304222,TRUE,TRUE,TRUE,678.042587824899
"5064","RIGHT",14023301428294604800,1001,347.585693359375,223.142150878906,2.13794922828674,42.2273026567717,134.842173546077,TRUE,TRUE,TRUE,678.884237154944
"5065","RIGHT",14023301428294604800,1002,348.274505615234,222.449645996094,2.1404983997345,41.2522590344388,134.050580650625,TRUE,TRUE,TRUE,679.521897351489
"5066","RIGHT",14023301428294604800,1003,349.182952880859,221.522506713867,2.14361381530762,39.9560592500915,132.996675305155,TRUE,TRUE,TRUE,680.377895859164
"5067","RIGHT",14023301428294604800,1004,349.858947753906,220.823806762695,2.14574217796326,38.9849959215116,132.206556001041,TRUE,TRUE,TRUE,681.024541834332
"5068","RIGHT",14023301428294604800,1005,350.531005859375,220.123107910156,2.14773774147034,38.0150788097317,131.417450125868,TRUE,TRUE,TRUE,681.674240219645
"5069","RIGHT",14023301428294604800,1006,351.4208984375,219.187866210938,2.15022611618042,36.7252673737673,130.368989463219,TRUE,TRUE,TRUE,682.54310532232
"5070","RIGHT",14023301428294604800,1007,352.084197998047,218.486450195312,2.15186023712158,35.760680442514,129.58606764958,TRUE,TRUE,TRUE,683.195903565644
"5071","RIGHT",14023301428294604800,1008,352.963348388672,217.552276611328,2.1539261341095,34.4788658194826,128.547723559814,TRUE,TRUE,TRUE,684.066767028765
"767","RIGHT",14023301428294604800,1011,353.61865234375,216.853424072266,2.15525126457214,33.5215558558809,127.774131051276,TRUE,TRUE,TRUE,684.719266277938
"768","RIGHT",14023301428294604800,1013,354.478942871094,215.933654785156,2.15628838539124,32.2631067799296,126.760082280227,TRUE,TRUE,TRUE,685.579266968982
"769","RIGHT",14023301428294604800,1014,355.110137939453,215.257659912109,2.15686631202698,31.3389522792226,126.017736664448,TRUE,TRUE,TRUE,686.212191690628
"3208","RIGHT",14023301428294604800,1015,355.728942871094,214.594467163086,2.15729856491089,30.4326261237374,125.291855908411,TRUE,TRUE,TRUE,686.83380154355
"3209","RIGHT",14023301428294604800,1016,356.331878662109,213.947875976562,2.1581335067749,29.5492773208318,124.586470454643,TRUE,TRUE,TRUE,687.440485931874
"3210","RIGHT",14023301428294604800,1017,357.119873046875,213.102783203125,2.15934014320374,28.3948390019371,123.668000432628,TRUE,TRUE,TRUE,688.234329084803
"3211","RIGHT",14023301428294604800,1018,357.694122314453,212.487701416016,2.16076493263245,27.554191007951,123.001959112624,TRUE,TRUE,TRUE,688.812708935439
"3212","RIGHT",14023301428294604800,1019,358.4375,211.692535400391,2.16306638717651,26.4668488264246,122.144036810748,TRUE,TRUE,TRUE,689.561170042073
"3213","RIGHT",14023301428294604800,1020,358.977447509766,211.116195678711,2.16470241546631,25.6780621661929,121.52442617332,TRUE,TRUE,TRUE,690.104155667089
"3214","RIGHT",14023301428294604800,1022,359.672454833984,210.376052856445,2.16647171974182,24.6641518146536,120.731504769047,TRUE,TRUE,TRUE,690.802069606753
"3187","RIGHT",14023301428294604800,1023,360.176452636719,209.84065246582,2.16737222671509,23.9299864083514,120.159920834173,TRUE,TRUE,TRUE,691.307341139525
"3188","RIGHT",14023301428294604800,1024,360.662780761719,209.325729370117,2.1685004234314,23.2229368573136,119.611774519251,TRUE,TRUE,TRUE,691.793585491743
"3189","RIGHT",14023301428294604800,1025,361.283874511719,208.671005249023,2.17035055160522,22.3222907769217,118.917074979989,TRUE,TRUE,TRUE,692.4122452385
"3190","RIGHT",14023301428294604800,1026,361.73095703125,208.202041625977,2.17143893241882,21.6758618787114,118.421065964697,TRUE,TRUE,TRUE,692.855637820904
"5245","RIGHT",14023301428294604800,1027,362.159484863281,207.754776000977,2.17274475097656,21.0580706282899,117.949256658347,TRUE,TRUE,TRUE,693.27869917896
"5246","RIGHT",14023301428294604800,1028,362.70654296875,207.186935424805,2.17456412315369,20.2719690032977,117.352073912978,TRUE,TRUE,TRUE,693.8160738866
"5247","RIGHT",14023301428294604800,1029,363.096740722656,206.784362792969,2.1759021282196,19.7132822787276,116.929954702619,TRUE,TRUE,TRUE,694.197212767122
"5248","RIGHT",14023301428294604800,1030,363.473297119141,206.397766113281,2.17680954933167,19.1757112421291,116.525600459693,TRUE,TRUE,TRUE,694.563358431751
"5249","RIGHT",14023301428294604800,1032,363.838073730469,206.024688720703,2.17782759666443,18.6561812613313,116.136368575354,TRUE,TRUE,TRUE,694.916842202519
"5250","RIGHT",14023301428294604800,1033,364.312042236328,205.541030883789,2.17963933944702,17.9821846035056,115.633279602352,TRUE,TRUE,TRUE,695.375359151654
"5251","RIGHT",14023301428294604800,1034,364.661743164062,205.184265136719,2.18082475662231,17.4851233468797,115.263320061082,TRUE,TRUE,TRUE,695.713804527267
"5252","RIGHT",14023301428294604800,1035,365.006408691406,204.832321166992,2.18175792694092,16.995116411207,114.899332258095,TRUE,TRUE,TRUE,696.047881346352
"5253","RIGHT",14023301428294604800,1036,365.348205566406,204.482833862305,2.18284893035889,16.5089693758297,114.53885148939,TRUE,TRUE,TRUE,696.379835470326
"5305","RIGHT",14023301428294604800,1037,365.688049316406,204.134689331055,2.18370938301086,16.0252477862486,114.180723210756,TRUE,TRUE,TRUE,696.710729465322
"5306","RIGHT",14023301428294604800,1038,366.138732910156,203.672286987305,2.18569254875183,15.3834711140158,113.706552145824,TRUE,TRUE,TRUE,697.150535622272
"5395","RIGHT",14023301428294604800,1039,366.475646972656,203.326324462891,2.18700289726257,14.9036964528245,113.352898794213,TRUE,TRUE,TRUE,697.479815071581
"5396","RIGHT",14023301428294604800,1040,366.922424316406,202.865875244141,2.18834447860718,14.2664691851058,112.883728476478,TRUE,TRUE,TRUE,697.9184149399
"5397","RIGHT",14023301428294604800,1042,367.256408691406,202.521148681641,2.18926644325256,13.7899628737445,112.533594133059,TRUE,TRUE,TRUE,698.247012745606
"5398","RIGHT",14023301428294604800,1043,367.589904785156,202.17626953125,2.1900520324707,13.3138767269222,112.184273858382,TRUE,TRUE,TRUE,698.575960849755
"5399","RIGHT",14023301428294604800,1044,367.921936035156,201.831726074219,2.19093465805054,12.8392056410127,111.836269383847,TRUE,TRUE,TRUE,698.90481533914
"5400","RIGHT",14023301428294604800,1045,368.253967285156,201.48713684082,2.19163632392883,12.3647922247801,111.489186476516,TRUE,TRUE,TRUE,699.233888332056
"5401","RIGHT",14023301428294604800,1046,368.585510253906,201.142074584961,2.19261026382446,11.8906123257387,111.142608464235,TRUE,TRUE,TRUE,699.563628329418
"5402","RIGHT",14023301428294604800,1047,368.916076660156,200.797134399414,2.19331121444702,11.4174635425785,110.797135274253,TRUE,TRUE,TRUE,699.893461574166
"5379","RIGHT",14023301428294604800,1048,369.244689941406,200.451904296875,2.19420576095581,10.94560763569,110.452352589545,TRUE,TRUE,TRUE,700.223840852815
"5380","RIGHT",14023301428294604800,1049,369.681091308594,199.99089050293,2.19536876678467,10.3175662958544,109.993454949744,TRUE,TRUE,TRUE,700.665390613179
"5381","RIGHT",14023301428294604800,1050,370.006530761719,199.643569946289,2.19595098495483,9.84686888190576,109.648854754839,TRUE,TRUE,TRUE,700.998386099801
"4859","RIGHT",14023301428294604800,1051,370.434936523438,199.179244995117,2.19674634933472,9.22215974127232,109.18961659262,TRUE,TRUE,TRUE,701.444098716346
"4862","RIGHT",14023301428294604800,1052,370.752227783203,198.828857421875,2.19713449478149,8.75470985590503,108.84411202194,TRUE,TRUE,TRUE,701.780879879154
"4863","RIGHT",14023301428294604800,1053,371.168640136719,198.357894897461,2.19771194458008,8.13280099748047,108.381017232128,TRUE,TRUE,TRUE,702.234213752284
"4864","RIGHT",14023301428294604800,1054,371.474822998047,198.00163269043,2.19764351844788,7.66778985603761,108.031610132821,TRUE,TRUE,TRUE,702.577677860815
"4865","RIGHT",14023301428294604800,1055,371.873443603516,197.52262878418,2.19741535186768,7.05039628465098,107.562909782636,TRUE,TRUE,TRUE,703.040226619369
"4866","RIGHT",14023301428294604800,1056,372.165405273438,197.159255981445,2.19719314575195,6.58815245636944,107.20808733384,TRUE,TRUE,TRUE,703.391694659631
"4867","RIGHT",14023301428294604800,1057,372.541961669922,196.670776367188,2.19855809211731,5.97576906062591,106.731910869634,TRUE,TRUE,TRUE,703.865001747402
"4868","RIGHT",14023301428294604800,1058,372.815551757812,196.29801940918,2.20400905609131,5.51597784914025,106.369010725761,TRUE,TRUE,TRUE,704.226860971431
"4869","RIGHT",14023301428294604800,1059,373.167144775391,195.794906616211,2.21271634101868,4.90480281163155,105.879722618547,TRUE,TRUE,TRUE,704.716124171411
"4870","RIGHT",14023301428294604800,1061,373.421447753906,195.411804199219,2.21698212623596,4.44636945019747,105.507447924118,TRUE,TRUE,TRUE,705.089317109044
"4871","RIGHT",14023301428294604800,1062,373.665954589844,195.023818969727,2.21915674209595,3.98862694852404,105.13054654506,TRUE,TRUE,TRUE,705.467857359705
"4916","RIGHT",14023301428294604800,1063,373.8994140625,194.630874633789,2.22071647644043,3.53194296542177,104.748818622246,TRUE,TRUE,TRUE,705.85185669953
"4917","RIGHT",14023301428294604800,1064,374.12109375,194.232177734375,2.22521114349365,3.07581903557366,104.361364161128,TRUE,TRUE,TRUE,706.242123307764
"4918","RIGHT",14023301428294604800,1065,374.397064208984,193.694213867188,2.23652410507202,2.47130203290699,103.838233712825,TRUE,TRUE,TRUE,706.76967524492
"4919","RIGHT",14023301428294604800,1066,374.5888671875,193.285720825195,2.24378681182861,2.02087210628059,103.440625018539,TRUE,TRUE,TRUE,707.170982196228
"4920","RIGHT",14023301428294604800,1067,374.820648193359,192.736587524414,2.25101804733276,1.42970189540491,102.905326160989,TRUE,TRUE,TRUE,707.711476792636
"4921","RIGHT",14023301428294604800,1068,374.974548339844,192.322814941406,2.25608968734741,1.00034051183122,102.501195223109,TRUE,TRUE,TRUE,708.119531917635
"4922","RIGHT",14023301428294604800,1069,375.150909423828,191.770980834961,2.2646176815033,0.489010482733921,101.960934941621,TRUE,TRUE,TRUE,708.664815614502
"4923","RIGHT",14023301428294604800,1071,375.262542724609,191.356796264648,2.27131390571594,0.347620522916332,101.554425045847,TRUE,TRUE,TRUE,709.074842307041
"4942","RIGHT",14023301428294604800,1072,375.356201171875,190.942657470703,2.27749705314636,0.614719976886994,101.147002717575,TRUE,TRUE,TRUE,709.485469770446
"4943","RIGHT",14023301428294604800,1073,375.452423095703,190.392608642578,2.28401470184326,1.13251128846421,100.604263692456,TRUE,TRUE,TRUE,710.031853793164
"4944","RIGHT",14023301428294604800,1074,375.502471923828,189.98193359375,2.28881788253784,1.53854904968733,100.197726682468,TRUE,TRUE,TRUE,710.440555926471
"297","RIGHT",14023301428294604800,1075,375.539947509766,189.440124511719,2.29504418373108,2.07909269825708,99.6595693799044,TRUE,TRUE,TRUE,710.980752778686
"298","RIGHT",14023301428294604800,1076,375.546112060547,189.038009643555,2.30015468597412,2.48110535496298,99.2587542383771,TRUE,TRUE,TRUE,711.38241780842
"299","RIGHT",14023301428294604800,1077,375.533843994141,188.641189575195,2.30540132522583,2.87803754281876,98.8619999611002,TRUE,TRUE,TRUE,711.779425074016
"300","RIGHT",14023301428294604800,1078,375.503479003906,188.250671386719,2.31095933914185,3.26900550126705,98.470325754289,TRUE,TRUE,TRUE,712.17075643582
"301","RIGHT",14023301428294604800,1079,375.455383300781,187.866104125977,2.3163914680481,3.65469359238189,98.0834081994432,TRUE,TRUE,TRUE,712.556751326956
"302","RIGHT",14023301428294604800,1080,375.390686035156,187.489868164062,2.32081890106201,4.03311998945644,97.703709544168,TRUE,TRUE,TRUE,712.934994443873
"303","RIGHT",14023301428294604800,1081,375.279815673828,187.001983642578,2.32485604286194,4.52632784013412,97.2095930949542,TRUE,TRUE,TRUE,713.426421463866
"304","RIGHT",14023301428294604800,1082,375.18017578125,186.647735595703,2.32550096511841,4.88683740450753,96.8496230920568,TRUE,TRUE,TRUE,713.783914644332
"305","RIGHT",14023301428294604800,1083,375.068298339844,186.306488037109,2.32307052612305,5.23660056898383,96.5019085021162,TRUE,TRUE,TRUE,714.128853054962
"306","RIGHT",14023301428294604800,1084,374.943908691406,185.978668212891,2.32009601593018,5.57559563077801,96.1668958096741,TRUE,TRUE,TRUE,714.460824649401
"307","RIGHT",14023301428294604800,1085,374.760650634766,185.563888549805,2.3192982673645,6.00985846582535,95.7415964018993,TRUE,TRUE,TRUE,714.881795893878
"308","RIGHT",14023301428294604800,1086,374.612091064453,185.269515991211,2.32230806350708,6.32247102839635,95.4388120004871,TRUE,TRUE,TRUE,715.181243246464
"1618","RIGHT",14023301428294604800,1087,374.456115722656,184.987121582031,2.32616591453552,6.62617339423287,95.1477336641277,TRUE,TRUE,TRUE,715.469011437619
"1619","RIGHT",14023301428294604800,1088,374.241546630859,184.628387451172,2.32949781417847,7.0175016674062,94.7773403257387,TRUE,TRUE,TRUE,715.835205868418
"1620","RIGHT",14023301428294604800,1089,374.077087402344,184.369750976562,2.32985758781433,7.30346148229474,94.510012210907,TRUE,TRUE,TRUE,716.099609492208
"1621","RIGHT",14023301428294604800,1090,373.853973388672,184.033905029297,2.32765817642212,7.67928343344817,94.1627357769047,TRUE,TRUE,TRUE,716.443343088034
"1525","RIGHT",14023301428294604800,1091,373.683471679688,183.78547668457,2.32432293891907,7.96029974144415,93.9058631287827,TRUE,TRUE,TRUE,716.697846425383
"1526","RIGHT",14023301428294604800,1092,373.511016845703,183.539627075195,2.32084155082703,8.24074049480898,93.6517354281661,TRUE,TRUE,TRUE,716.94988123306
"683","RIGHT",14023301428294604800,1093,373.278137207031,183.213821411133,2.31928610801697,8.61560366165786,93.3151798971514,TRUE,TRUE,TRUE,717.28410254735
"684","RIGHT",14023301428294604800,1094,373.10107421875,182.968978881836,2.32168555259705,8.89935141650064,93.062499936707,TRUE,TRUE,TRUE,717.535391081124
"685","RIGHT",14023301428294604800,1095,372.9228515625,182.723022460938,2.32486414909363,9.18567448355594,92.8089530050398,TRUE,TRUE,TRUE,717.787875681304
"686","RIGHT",14023301428294604800,1096,372.743072509766,182.474060058594,2.3275785446167,9.47641586142617,92.5526407277779,TRUE,TRUE,TRUE,718.043462880212
"687","RIGHT",14023301428294604800,1097,372.561767578125,182.220489501953,2.3301260471344,9.77301180733493,92.2919737556921,TRUE,TRUE,TRUE,718.303753497956
"2472","RIGHT",14023301428294604800,1098,372.317626953125,181.873626708984,2.33315563201904,10.1789565456915,91.9360609393036,TRUE,TRUE,TRUE,718.659726013371
"2473","RIGHT",14023301428294604800,1099,372.133056640625,181.606353759766,2.33522510528564,10.4915744833454,91.6623348000823,TRUE,TRUE,TRUE,718.933931241622
"2474","RIGHT",14023301428294604800,1100,371.946594238281,181.331573486328,2.33705544471741,10.8126189374047,91.3813775136213,TRUE,TRUE,TRUE,719.215754028281
"2475","RIGHT",14023301428294604800,1101,371.755615234375,181.04670715332,2.33918952941895,11.1453330415403,91.0905427852705,TRUE,TRUE,TRUE,719.507875263275
"2476","RIGHT",14023301428294604800,1102,371.497528076172,180.655609130859,2.34267926216125,11.6016502596009,90.6919603234437,TRUE,TRUE,TRUE,719.908843938358
"2477","RIGHT",14023301428294604800,1103,371.299957275391,180.350479125977,2.34510707855225,11.9569696572119,90.3815566129545,TRUE,TRUE,TRUE,720.221580728185
"2478","RIGHT",14023301428294604800,1104,371.101501464844,180.037124633789,2.34754228591919,12.3207524560757,90.0633067954552,TRUE,TRUE,TRUE,720.542618533539
"2479","RIGHT",14023301428294604800,1105,370.902282714844,179.715469360352,2.3498899936676,12.6929476566819,89.73714582967,TRUE,TRUE,TRUE,720.87202902456
"2480","RIGHT",14023301428294604800,1106,370.703552246094,179.386260986328,2.35204863548279,13.072324571987,89.403854171314,TRUE,TRUE,TRUE,721.2090145764
"2481","RIGHT",14023301428294604800,1107,370.505126953125,179.048721313477,2.35448622703552,13.4595984152768,89.0626509401313,TRUE,TRUE,TRUE,721.554359543191
"2482","RIGHT",14023301428294604800,1110,370.239990234375,178.584869384766,2.35897302627563,13.9893080198272,88.5945549022633,TRUE,TRUE,TRUE,722.028703627387
"4417","RIGHT",14023301428294604800,1111,370.040771484375,178.22639465332,2.36249017715454,14.3967261862056,88.2333866901522,TRUE,TRUE,TRUE,722.395108474854
"4418","RIGHT",14023301428294604800,1112,369.843200683594,177.861099243164,2.36606311798096,14.8099454250841,87.865844875615,TRUE,TRUE,TRUE,722.768306258168
"4419","RIGHT",14023301428294604800,1113,369.645904541016,177.486740112305,2.36975836753845,15.2315207567394,87.4896691889379,TRUE,TRUE,TRUE,723.150594153581
"4420","RIGHT",14023301428294604800,1114,369.385406494141,176.977264404297,2.37577724456787,15.8022552494274,86.9784566334094,TRUE,TRUE,TRUE,723.670594624255
"4421","RIGHT",14023301428294604800,1115,369.191833496094,176.587478637695,2.38199758529663,16.2367280615435,86.5878745183933,TRUE,TRUE,TRUE,724.068242078811
"4422","RIGHT",14023301428294604800,1116,369.000305175781,176.192962646484,2.38911008834839,16.674780689554,86.192991319457,TRUE,TRUE,TRUE,724.47057110808
"4444","RIGHT",14023301428294604800,1117,368.810852050781,175.793426513672,2.3970034122467,17.1166510297235,85.7935092486059,TRUE,TRUE,TRUE,724.877868354805
"4445","RIGHT",14023301428294604800,1118,368.622467041016,175.388092041016,2.40462183952332,17.5634394637668,85.3886458431437,TRUE,TRUE,TRUE,725.290953156422
"4446","RIGHT",14023301428294604800,1120,368.373443603516,174.84001159668,2.41177725791931,18.1653262598246,84.8418371014396,TRUE,TRUE,TRUE,725.849328614833
"4447","RIGHT",14023301428294604800,1121,368.187408447266,174.422225952148,2.41599917411804,18.6226298056369,84.4254918666738,TRUE,TRUE,TRUE,726.274842723838
"4448","RIGHT",14023301428294604800,1122,367.940673828125,173.857345581055,2.42087340354919,19.2390398578283,83.8631812786445,TRUE,TRUE,TRUE,726.850022330045
"3826","RIGHT",14023301428294604800,1123,367.756103515625,173.427673339844,2.42526006698608,19.7066759904609,83.4359317791544,TRUE,TRUE,TRUE,727.287436113706
"3827","RIGHT",14023301428294604800,1124,367.571502685547,172.993408203125,2.43113589286804,20.1785408469928,83.0045259014466,TRUE,TRUE,TRUE,727.729477178286
"3828","RIGHT",14023301428294604800,1125,367.38671875,172.554626464844,2.43682479858398,20.6546255254734,82.5690503019532,TRUE,TRUE,TRUE,728.176075953883
"3829","RIGHT",14023301428294604800,1126,367.14013671875,171.962524414062,2.44350290298462,21.2959698601387,81.9820652270444,TRUE,TRUE,TRUE,728.778660823989
"1414","RIGHT",14023301428294604800,1127,366.95556640625,171.513702392578,2.44774532318115,21.7811936886537,81.5376113567348,TRUE,TRUE,TRUE,729.23536693807
"3083","RIGHT",14023301428294604800,1128,366.77099609375,171.060104370117,2.45149517059326,22.2708078016187,81.0888513814414,TRUE,TRUE,TRUE,729.696881000259
"3084","RIGHT",14023301428294604800,1129,366.585723876953,170.602066040039,2.45552158355713,22.7647829715224,80.6361499605723,TRUE,TRUE,TRUE,730.162899573709
"3085","RIGHT",14023301428294604800,1130,366.400054931641,170.140777587891,2.4608142375946,23.2619063289822,80.1807012593471,TRUE,TRUE,TRUE,730.632219963372
"3086","RIGHT",14023301428294604800,1131,366.150573730469,169.518371582031,2.47029280662537,23.9322636211594,79.5669317583992,TRUE,TRUE,TRUE,731.26547376103
"3087","RIGHT",14023301428294604800,1132,365.962097167969,169.046524047852,2.47848439216614,24.4402121973121,79.1022212789752,TRUE,TRUE,TRUE,731.745558808341
"3088","RIGHT",14023301428294604800,1133,365.773162841797,168.570922851562,2.48636078834534,24.9517987951769,78.634315273865,TRUE,TRUE,TRUE,732.22945261719
"940","RIGHT",14023301428294604800,1134,365.519958496094,167.929244995117,2.49520540237427,25.6413703888975,78.0038179101982,TRUE,TRUE,TRUE,732.882298596119
"973","RIGHT",14023301428294604800,1135,365.329895019531,167.443023681641,2.50152993202209,26.1631876057414,77.5266578205558,TRUE,TRUE,TRUE,733.376942460052
"974","RIGHT",14023301428294604800,1136,365.077789306641,166.787567138672,2.50988531112671,26.8650378114051,76.8841335666994,TRUE,TRUE,TRUE,734.043617574691
"975","RIGHT",14023301428294604800,1137,364.888824462891,166.289016723633,2.51694631576538,27.3978022290167,76.3959761530701,TRUE,TRUE,TRUE,734.550612026136
"976","RIGHT",14023301428294604800,1139,364.637847900391,165.617523193359,2.52501964569092,28.1140258642183,75.7392393911137,TRUE,TRUE,TRUE,735.233367062304
"977","RIGHT",14023301428294604800,1140,364.446960449219,165.098434448242,2.53107333183289,28.6665012326753,75.2321241238794,TRUE,TRUE,TRUE,735.761054739733
"978","RIGHT",14023301428294604800,1141,364.200744628906,164.419006347656,2.5378623008728,29.3882565602353,74.5691247242283,TRUE,TRUE,TRUE,736.451617492754
"979","RIGHT",14023301428294604800,1142,364.013732910156,163.895431518555,2.54273128509521,29.9434274040382,74.0587907098954,TRUE,TRUE,TRUE,736.983681744933
"980","RIGHT",14023301428294604800,1143,363.827209472656,163.366287231445,2.54744529724121,30.5035795538461,73.5435284256398,TRUE,TRUE,TRUE,737.521320072661
"981","RIGHT",14023301428294604800,1144,363.641204833984,162.830917358398,2.55400085449219,31.0693134742968,73.0226942640022,TRUE,TRUE,TRUE,738.065185731304
"982","RIGHT",14023301428294604800,1145,363.455169677734,162.289031982422,2.56159067153931,31.6411147724907,72.4960544582477,TRUE,TRUE,TRUE,738.615594850742
"1703","RIGHT",14023301428294604800,1146,363.270599365234,161.741973876953,2.57035112380981,32.217177727217,71.9648499707059,TRUE,TRUE,TRUE,739.17113174561
"1704","RIGHT",14023301428294604800,1147,363.085388183594,161.18815612793,2.5786190032959,32.7997808254607,71.4276771299401,TRUE,TRUE,TRUE,739.733485257498
"1705","RIGHT",14023301428294604800,1148,362.902252197266,160.630416870117,2.58743095397949,33.3852722344054,70.8871605498478,TRUE,TRUE,TRUE,740.299684823445
"1706","RIGHT",14023301428294604800,1150,362.719146728516,160.066665649414,2.5966055393219,33.9763706994474,70.3413984335447,TRUE,TRUE,TRUE,740.871919635119
"1707","RIGHT",14023301428294604800,1151,362.536529541016,159.496551513672,2.6060311794281,34.573234723768,69.7900217567122,TRUE,TRUE,TRUE,741.450516783808
"1708","RIGHT",14023301428294604800,1152,362.355377197266,158.921188354492,2.61473345756531,35.1744734131806,69.2340658144069,TRUE,TRUE,TRUE,742.034313691677
"1709","RIGHT",14023301428294604800,1153,362.115081787109,158.14387512207,2.62331914901733,35.9851884076348,68.4837997405277,TRUE,TRUE,TRUE,742.822843649073
"3454","RIGHT",14023301428294604800,1154,361.935882568359,157.554061889648,2.627596616745,36.5992647327754,67.9151599897845,TRUE,TRUE,TRUE,743.421043589977
"3455","RIGHT",14023301428294604800,1155,361.699432373047,156.759872436523,2.63362693786621,37.4244518365723,67.1502917041231,TRUE,TRUE,TRUE,744.226323574435
"3456","RIGHT",14023301428294604800,1156,361.523162841797,156.157531738281,2.63857746124268,38.0492716326294,66.5708663184567,TRUE,TRUE,TRUE,744.836951679618
"3457","RIGHT",14023301428294604800,1157,361.348358154297,155.549026489258,2.64446234703064,38.6793755269,65.9860300879356,TRUE,TRUE,TRUE,745.453688285503
"4216","RIGHT",14023301428294604800,1158,361.174682617188,154.934463500977,2.65079951286316,39.3147996739177,65.395944047531,TRUE,TRUE,TRUE,746.076443099803
"4217","RIGHT",14023301428294604800,1160,361.001831054688,154.314163208008,2.65846133232117,39.9553679389634,64.8009834182452,TRUE,TRUE,TRUE,746.704911175265
"4218","RIGHT",14023301428294604800,1161,360.773590087891,153.479354858398,2.66884136199951,40.8160305368631,64.0012149563806,TRUE,TRUE,TRUE,747.550523280685
"4219","RIGHT",14023301428294604800,1162,360.603729248047,152.847625732422,2.6773989200592,41.4664255508462,63.3967731421514,TRUE,TRUE,TRUE,748.190307691058
"4220","RIGHT",14023301428294604800,1163,360.434814453125,152.209548950195,2.68660068511963,42.1225210947223,62.7869107223996,TRUE,TRUE,TRUE,748.836405758046
"4221","RIGHT",14023301428294604800,1164,360.267974853516,151.567901611328,2.69624376296997,42.7813304613704,62.1742485958657,TRUE,TRUE,TRUE,749.485983671951
"1016","RIGHT",14023301428294604800,1165,360.047637939453,150.704132080078,2.7079963684082,43.6668886830671,61.3505338800749,TRUE,TRUE,TRUE,750.360239429093
